Trial,CorrectionTrial,StartTime,CenterReward,F1,F2,F3,F4,HoldTime,Atten,Pitch,Side,Response,RespTime,Correct,SpatialMask,UniversalStartTime,originalFile,LeftTemperature,RightTemperature
74,1,560.8452,1,730,2058,2857,4205,509,-0.5,200,1,0,560.887,0,2,736342.381014354,13_01_2016 level23_spatial_Robin 08_59_18.795 log.txt,37,37
75,1,564.9854,0,730,2058,2857,4205,509,-0.5,200,1,0,565.0348,0,2,736342.381062273,13_01_2016 level23_spatial_Robin 08_59_18.795 log.txt,37,37
76,1,569.0374,1,730,2058,2857,4205,509,-0.5,200,1,0,569.1825,0,2,736342.381109171,13_01_2016 level23_spatial_Robin 08_59_18.795 log.txt,37,37
77,1,573.2424,0,730,2058,2857,4205,509,-0.5,200,1,0,573.3303,0,2,736342.38115784,13_01_2016 level23_spatial_Robin 08_59_18.795 log.txt,37,37
78,1,577.5115,0,730,2058,2857,4205,509,-0.5,200,1,0,577.6316,0,2,736342.381207251,13_01_2016 level23_spatial_Robin 08_59_18.795 log.txt,37,37
79,1,586.0999,0,730,2058,2857,4205,509,-0.5,200,1,0,586.0807,0,2,736342.381306654,13_01_2016 level23_spatial_Robin 08_59_18.795 log.txt,37,37
80,1,590.02,1,730,2058,2857,4205,509,-0.5,200,1,0,590.0749,0,2,736342.381352026,13_01_2016 level23_spatial_Robin 08_59_18.795 log.txt,37,37
81,1,594.1344,0,730,2058,2857,4205,509,-0.5,200,1,0,594.2227,0,2,736342.381399646,13_01_2016 level23_spatial_Robin 08_59_18.795 log.txt,37,37
82,1,602.4258,0,730,2058,2857,4205,509,-0.5,200,1,0,602.5182,0,2,736342.381495611,13_01_2016 level23_spatial_Robin 08_59_18.795 log.txt,37,37
83,1,610.261,1,730,2058,2857,4205,509,-0.5,200,1,0,610.3528,0,2,736342.381586296,13_01_2016 level23_spatial_Robin 08_59_18.795 log.txt,37,37
84,1,614.0259,1,730,2058,2857,4205,509,-0.5,200,1,0,614.1933,0,2,736342.381629872,13_01_2016 level23_spatial_Robin 08_59_18.795 log.txt,37,37
85,1,617.9519,1,730,2058,2857,4205,509,-0.5,200,1,0,618.0338,0,2,736342.381675311,13_01_2016 level23_spatial_Robin 08_59_18.795 log.txt,37,37
86,1,621.6636,1,730,2058,2857,4205,509,-0.5,200,1,0,621.7207,0,2,736342.381718271,13_01_2016 level23_spatial_Robin 08_59_18.795 log.txt,37,37
87,1,626.8185,1,730,2058,2857,4205,509,-0.5,200,1,0,626.9438,0,2,736342.381777934,13_01_2016 level23_spatial_Robin 08_59_18.795 log.txt,37,37
88,1,630.52,1,730,2058,2857,4205,509,-0.5,200,1,0,630.6307,0,2,736342.381820775,13_01_2016 level23_spatial_Robin 08_59_18.795 log.txt,37,37
89,1,634.9542,0,730,2058,2857,4205,509,-0.5,200,1,0,635.0857,0,2,736342.381872097,13_01_2016 level23_spatial_Robin 08_59_18.795 log.txt,37,37
90,1,640.5727,1,730,2058,2857,4205,509,-0.5,200,1,0,640.616,0,2,736342.381937126,13_01_2016 level23_spatial_Robin 08_59_18.795 log.txt,37,37
91,1,644.3934,1,730,2058,2857,4205,509,-0.5,200,1,0,644.4565,0,2,736342.381981347,13_01_2016 level23_spatial_Robin 08_59_18.795 log.txt,37,37
92,1,648.6164,1,730,2058,2857,4205,509,-0.5,200,1,0,648.7579,0,2,736342.382030225,13_01_2016 level23_spatial_Robin 08_59_18.795 log.txt,37,37
93,1,653.1434,0,730,2058,2857,4205,509,-0.5,200,1,0,653.2129,0,2,736342.38208262,13_01_2016 level23_spatial_Robin 08_59_18.795 log.txt,37,37
94,1,658.289,0,730,2058,2857,4205,509,-0.5,200,1,0,658.2824,0,2,736342.382142176,13_01_2016 level23_spatial_Robin 08_59_18.795 log.txt,37,37
95,1,662.5851,0,730,2058,2857,4205,509,-0.5,200,1,0,662.5837,0,2,736342.382191899,13_01_2016 level23_spatial_Robin 08_59_18.795 log.txt,37,37
96,1,667.623,1,730,2058,2857,4205,509,-0.5,200,1,0,667.6532,0,2,736342.382250208,13_01_2016 level23_spatial_Robin 08_59_18.795 log.txt,37,37
97,1,671.317,0,730,2058,2857,4205,509,-0.5,200,1,0,671.4937,0,2,736342.382292963,13_01_2016 level23_spatial_Robin 08_59_18.795 log.txt,37,37
98,1,675.8383,1,730,2058,2857,4205,509,-0.5,200,1,0,675.9487,0,2,736342.382345293,13_01_2016 level23_spatial_Robin 08_59_18.795 log.txt,37,37
99,1,680.8113,1,730,2058,2857,4205,509,-0.5,200,1,0,680.8646,0,2,736342.382402851,13_01_2016 level23_spatial_Robin 08_59_18.795 log.txt,37,37
100,1,685.1653,1,730,2058,2857,4205,509,-0.5,200,1,0,685.166,0,2,736342.382453244,13_01_2016 level23_spatial_Robin 08_59_18.795 log.txt,37,37
101,1,691.0681,1,730,2058,2857,4205,509,-0.5,200,1,0,691.1572,0,2,736342.382521564,13_01_2016 level23_spatial_Robin 08_59_18.795 log.txt,37,37
102,1,695.0159,0,730,2058,2857,4205,509,-0.5,200,1,0,695.1512,0,2,736342.382567256,13_01_2016 level23_spatial_Robin 08_59_18.795 log.txt,37,37
103,1,701.1741,0,730,2058,2857,4205,509,-0.5,200,1,0,701.2961,0,2,736342.382638531,13_01_2016 level23_spatial_Robin 08_59_18.795 log.txt,37,37
104,1,709.9774,1,730,2058,2857,4205,509,-0.5,200,1,0,710.0525,0,2,736342.382740421,13_01_2016 level23_spatial_Robin 08_59_18.795 log.txt,37,37
105,1,716.2388,0,730,2058,2857,4205,509,-0.5,200,1,0,716.3509,0,2,736342.382812891,13_01_2016 level23_spatial_Robin 08_59_18.795 log.txt,37,37
106,1,720.2644,0,730,2058,2857,4205,509,-0.5,200,1,0,720.345,0,2,736342.382859484,13_01_2016 level23_spatial_Robin 08_59_18.795 log.txt,37,37
107,1,724.6103,1,730,2058,2857,4205,509,-0.5,200,1,0,724.8001,0,2,736342.382909784,13_01_2016 level23_spatial_Robin 08_59_18.795 log.txt,37,37
108,1,729.2078,0,730,2058,2857,4205,509,-0.5,200,1,0,729.255,0,2,736342.382962995,13_01_2016 level23_spatial_Robin 08_59_18.795 log.txt,37,37
109,1,732.9672,1,730,2058,2857,4205,509,-0.5,200,1,0,733.0955,0,2,736342.383006507,13_01_2016 level23_spatial_Robin 08_59_18.795 log.txt,37,37
110,1,736.8437,0,730,2058,2857,4205,509,-0.5,200,1,0,736.936,0,2,736342.383051374,13_01_2016 level23_spatial_Robin 08_59_18.795 log.txt,37,37
111,1,744.8103,1,730,2058,2857,4205,509,-0.5,200,1,0,744.9243,0,2,736342.38314358,13_01_2016 level23_spatial_Robin 08_59_18.795 log.txt,37,37
112,1,751.3176,1,730,2058,2857,4205,509,-0.5,200,1,0,751.3764,0,2,736342.383218896,13_01_2016 level23_spatial_Robin 08_59_18.795 log.txt,37,37
113,1,755.049,1,730,2058,2857,4205,509,-0.5,200,1,0,755.0633,0,2,736342.383262083,13_01_2016 level23_spatial_Robin 08_59_18.795 log.txt,37,37
114,1,758.7941,0,730,2058,2857,4205,509,-0.5,200,1,0,758.9038,0,2,736342.383305429,13_01_2016 level23_spatial_Robin 08_59_18.795 log.txt,37,37
115,1,764.655,1,730,2058,2857,4205,509,-0.5,200,1,0,764.7414,0,2,736342.383373264,13_01_2016 level23_spatial_Robin 08_59_18.795 log.txt,37,37
116,1,772.2226,1,730,2058,2857,4205,509,-0.5,200,1,0,772.2688,0,2,736342.383460852,13_01_2016 level23_spatial_Robin 08_59_18.795 log.txt,37,37
117,1,775.8332,1,730,2058,2857,4205,509,-0.5,200,1,0,775.9557,0,2,736342.383502641,13_01_2016 level23_spatial_Robin 08_59_18.795 log.txt,37,37
118,1,781.4089,1,730,2058,2857,4205,509,-0.5,200,1,0,781.486,0,2,736342.383567175,13_01_2016 level23_spatial_Robin 08_59_18.795 log.txt,37,37
119,1,787.6764,0,730,2058,2857,4205,509,-0.5,200,1,0,791.3927,0,2,736342.383639715,13_01_2016 level23_spatial_Robin 08_59_18.795 log.txt,37,37
120,1,795.6764,1,730,2058,2857,4205,509,-0.5,200,1,1,803.4465,1,2,736342.383732308,13_01_2016 level23_spatial_Robin 08_59_18.795 log.txt,37,37
121,0,809.5127,1,730,2058,2857,4205,511,-9.5,200,1,0,818.1899,0,3,736342.38389245,13_01_2016 level23_spatial_Robin 08_59_18.795 log.txt,37,37
122,1,822.4445,1,730,2058,2857,4205,511,-9.5,200,1,0,830.2331,0,3,736342.384042124,13_01_2016 level23_spatial_Robin 08_59_18.795 log.txt,37,37
123,1,834.5088,0,730,2058,2857,4205,511,-9.5,200,1,1,837.497,1,3,736342.384181757,13_01_2016 level23_spatial_Robin 08_59_18.795 log.txt,37,37
124,0,843.2926,0,460,1105,2857,4205,505,-3.5,200,0,1,846.7099,0,0,736342.384283421,13_01_2016 level23_spatial_Robin 08_59_18.795 log.txt,37,37
125,1,851.7535,0,460,1105,2857,4205,505,-3.5,200,0,0,853.5513,1,0,736342.384381348,13_01_2016 level23_spatial_Robin 08_59_18.795 log.txt,37,37
126,0,857.8083,1,460,1105,2857,4205,503,-12.5,200,0,0,862.0219,1,1,736342.384451427,13_01_2016 level23_spatial_Robin 08_59_18.795 log.txt,37,37
127,0,865.693,0,460,1105,2857,4205,511,-6.5,200,0,0,867.2564,1,4,736342.384542685,13_01_2016 level23_spatial_Robin 08_59_18.795 log.txt,37,37
128,0,870.8402,1,730,2058,2857,4205,508,-12.5,200,1,0,876.6108,0,3,736342.384602259,13_01_2016 level23_spatial_Robin 08_59_18.795 log.txt,37,37
129,1,881.8268,1,730,2058,2857,4205,508,-12.5,200,1,0,887.5037,0,3,736342.384729419,13_01_2016 level23_spatial_Robin 08_59_18.795 log.txt,37,37
130,1,891.1841,0,730,2058,2857,4205,508,-12.5,200,1,1,893.36,1,3,736342.384837721,13_01_2016 level23_spatial_Robin 08_59_18.795 log.txt,37,37
131,0,902.0407,0,730,2058,2857,4205,504,-12.5,200,1,1,903.958,1,2,736342.384963376,13_01_2016 level23_spatial_Robin 08_59_18.795 log.txt,37,37
132,0,913.333,0,730,2058,2857,4205,510,-9.5,200,1,0,915.8847,0,1,736342.385094074,13_01_2016 level23_spatial_Robin 08_59_18.795 log.txt,37,37
133,1,921.9275,1,730,2058,2857,4205,510,-9.5,200,1,1,928.8511,1,1,736342.385193547,13_01_2016 level23_spatial_Robin 08_59_18.795 log.txt,37,37
134,0,933.8313,0,730,2058,2857,4205,505,-3.5,200,1,1,935.8341,1,5,736342.385331323,13_01_2016 level23_spatial_Robin 08_59_18.795 log.txt,37,37
135,0,941.3589,1,730,2058,2857,4205,506,-3.5,200,1,1,948.0061,1,1,736342.385418448,13_01_2016 level23_spatial_Robin 08_59_18.795 log.txt,37,37
136,0,955.7717,1,730,2058,2857,4205,502,-0.5,200,1,1,961.8318,1,1,736342.385585263,13_01_2016 level23_spatial_Robin 08_59_18.795 log.txt,37,37
137,0,968.049,0,730,2058,2857,4205,507,-0.5,200,1,1,969.7382,1,4,736342.385727361,13_01_2016 level23_spatial_Robin 08_59_18.795 log.txt,37,37
138,0,978.8974,1,730,2058,2857,4205,503,-0.5,200,1,1,986.2865,1,5,736342.385852921,13_01_2016 level23_spatial_Robin 08_59_18.795 log.txt,37,37
139,0,990.7167,1,730,2058,2857,4205,501,-6.5,200,1,1,997.5294,1,4,736342.385989719,13_01_2016 level23_spatial_Robin 08_59_18.795 log.txt,37,37
140,0,1002.9463,0,730,2058,2857,4205,501,-12.5,200,1,1,1005.3872,1,4,736342.386131265,13_01_2016 level23_spatial_Robin 08_59_18.795 log.txt,37,37
141,0,1010.3468,0,460,1105,2857,4205,509,-3.5,200,0,1,1012.245,0,1,736342.386216919,13_01_2016 level23_spatial_Robin 08_59_18.795 log.txt,37,37
142,1,1016.0098,0,460,1105,2857,4205,509,-3.5,200,0,0,1017.6972,1,1,736342.386282463,13_01_2016 level23_spatial_Robin 08_59_18.795 log.txt,37,37
143,0,1022.2209,0,730,2058,2857,4205,503,2.5,200,1,1,1024.1918,1,2,736342.386354351,13_01_2016 level23_spatial_Robin 08_59_18.795 log.txt,37,37
144,0,1028.7864,1,460,1105,2857,4205,507,-9.5,200,0,1,1034.0866,0,3,736342.38643034,13_01_2016 level23_spatial_Robin 08_59_18.795 log.txt,37,37
145,1,1043.0797,1,460,1105,2857,4205,507,-9.5,200,0,0,1047.6391,1,3,736342.386595772,13_01_2016 level23_spatial_Robin 08_59_18.795 log.txt,37,37
146,0,1051.4119,0,460,1105,2857,4205,510,-9.5,200,0,1,1053.2914,0,0,736342.38669221,13_01_2016 level23_spatial_Robin 08_59_18.795 log.txt,37,37
147,1,1058.6952,1,460,1105,2857,4205,510,-9.5,200,0,1,1063.1003,0,0,736342.386776507,13_01_2016 level23_spatial_Robin 08_59_18.795 log.txt,37,37
148,1,1069.0805,1,460,1105,2857,4205,510,-9.5,200,0,0,1074.7516,1,0,736342.386896707,13_01_2016 level23_spatial_Robin 08_59_18.795 log.txt,37,37
149,0,1078.3539,1,460,1105,2857,4205,502,-6.5,200,0,0,1083.5484,1,1,736342.387004038,13_01_2016 level23_spatial_Robin 08_59_18.795 log.txt,37,37
150,0,1086.9809,1,460,1105,2857,4205,504,2.5,200,0,1,1090.7166,0,4,736342.387103888,13_01_2016 level23_spatial_Robin 08_59_18.795 log.txt,37,37
151,1,1098.9615,1,460,1105,2857,4205,504,2.5,200,0,1,1106.728,0,4,736342.387242552,13_01_2016 level23_spatial_Robin 08_59_18.795 log.txt,37,37
152,1,1110.84,1,460,1105,2857,4205,504,2.5,200,0,0,1115.7802,1,4,736342.387380035,13_01_2016 level23_spatial_Robin 08_59_18.795 log.txt,37,37
153,0,1119.3539,1,460,1105,2857,4205,506,-3.5,200,0,0,1123.063,1,2,736342.387478575,13_01_2016 level23_spatial_Robin 08_59_18.795 log.txt,37,37
154,0,1126.6134,0,730,2058,2857,4205,508,-12.5,200,1,1,1128.6077,1,1,736342.387562597,13_01_2016 level23_spatial_Robin 08_59_18.795 log.txt,37,37
155,0,1132.4388,0,460,1105,2857,4205,505,-9.5,200,0,0,1135.1828,1,4,736342.387630021,13_01_2016 level23_spatial_Robin 08_59_18.795 log.txt,37,37
156,0,1138.5806,1,730,2058,2857,4205,504,-6.5,200,1,0,1142.6732,0,3,736342.387701106,13_01_2016 level23_spatial_Robin 08_59_18.795 log.txt,37,37
157,1,1147.4492,0,730,2058,2857,4205,504,-6.5,200,1,1,1150.2717,1,3,736342.387803752,13_01_2016 level23_spatial_Robin 08_59_18.795 log.txt,37,37
158,0,1158.4531,1,460,1105,2857,4205,509,2.5,200,0,0,1163.8058,1,1,736342.387931112,13_01_2016 level23_spatial_Robin 08_59_18.795 log.txt,37,37
159,0,1167.6292,1,730,2058,2857,4205,506,-6.5,200,1,1,1172.9469,1,1,736342.388037317,13_01_2016 level23_spatial_Robin 08_59_18.795 log.txt,37,37
160,0,1177.4166,1,730,2058,2857,4205,503,2.5,200,1,1,1182.3935,1,4,736342.388150597,13_01_2016 level23_spatial_Robin 08_59_18.795 log.txt,37,37
161,0,1192.3933,1,730,2058,2857,4205,505,-3.5,200,1,1,1198.3754,1,4,736342.388323939,13_01_2016 level23_spatial_Robin 08_59_18.795 log.txt,37,37
162,0,1203.1929,1,460,1105,2857,4205,502,-0.5,200,0,0,1219.6138,1,2,736342.388448934,13_01_2016 level23_spatial_Robin 08_59_18.795 log.txt,37,37
163,0,1225.3372,1,460,1105,2857,4205,501,2.5,200,0,0,1228.8578,1,2,736342.388705234,13_01_2016 level23_spatial_Robin 08_59_18.795 log.txt,37,37
164,0,1236.8533,0,460,1105,2857,4205,507,-0.5,200,0,1,1239.3148,0,1,736342.388838522,13_01_2016 level23_spatial_Robin 08_59_18.795 log.txt,37,37
1,0,225.8749,0,460,1105,2857,4205,510,-9.5,200,0,1,227.8417,0,3,736342.585194328,13_01_2016 level23_spatial_Robin 13_58_54.915 log.txt,37,37
2,1,232.9661,0,460,1105,2857,4205,510,-9.5,200,0,1,234.6407,0,3,736342.585276402,13_01_2016 level23_spatial_Robin 13_58_54.915 log.txt,37,37
3,1,243.3687,0,460,1105,2857,4205,510,-9.5,200,0,1,247.867,0,3,736342.585396802,13_01_2016 level23_spatial_Robin 13_58_54.915 log.txt,37,37
4,1,251.7868,1,460,1105,2857,4205,510,-9.5,200,0,1,265.871,0,3,736342.585494234,13_01_2016 level23_spatial_Robin 13_58_54.915 log.txt,37,37
5,1,270.7399,1,460,1105,2857,4205,510,-9.5,200,0,0,275.0551,1,3,736342.585713598,13_01_2016 level23_spatial_Robin 13_58_54.915 log.txt,37,37
6,0,279.5707,1,730,2058,2857,4205,502,2.5,200,1,1,285.7424,1,3,736342.585815807,13_01_2016 level23_spatial_Robin 13_58_54.915 log.txt,37,37
7,0,299.5527,1,460,1105,2857,4205,507,-6.5,200,0,1,307.8101,0,1,736342.58604708,13_01_2016 level23_spatial_Robin 13_58_54.915 log.txt,37,37
8,1,315.8367,0,460,1105,2857,4205,507,-6.5,200,0,0,319.699,1,1,736342.586235552,13_01_2016 level23_spatial_Robin 13_58_54.915 log.txt,37,37
9,0,324.2895,1,730,2058,2857,4205,504,-9.5,200,1,1,330.6144,1,3,736342.586333385,13_01_2016 level23_spatial_Robin 13_58_54.915 log.txt,37,37
10,0,341.2281,1,460,1105,2857,4205,511,-12.5,200,0,0,348.0908,1,5,736342.586529434,13_01_2016 level23_spatial_Robin 13_58_54.915 log.txt,37,37
11,0,352.0282,0,460,1105,2857,4205,509,-9.5,200,0,0,354.0988,1,5,736342.586654435,13_01_2016 level23_spatial_Robin 13_58_54.915 log.txt,37,37
12,0,358.2305,1,460,1105,2857,4205,505,-6.5,200,0,0,363.1149,1,5,736342.586726221,13_01_2016 level23_spatial_Robin 13_58_54.915 log.txt,37,37
13,0,366.9613,1,460,1105,2857,4205,503,-6.5,200,0,0,372.2664,1,3,736342.586827272,13_01_2016 level23_spatial_Robin 13_58_54.915 log.txt,37,37
14,0,375.8236,0,730,2058,2857,4205,506,-12.5,200,1,0,377.901,0,4,736342.586929845,13_01_2016 level23_spatial_Robin 13_58_54.915 log.txt,37,37
15,1,387.0961,1,730,2058,2857,4205,506,-12.5,200,1,1,392.4883,1,4,736342.587060314,13_01_2016 level23_spatial_Robin 13_58_54.915 log.txt,37,37
16,0,402.0618,0,730,2058,2857,4205,501,-6.5,200,1,0,406.8863,0,0,736342.587233528,13_01_2016 level23_spatial_Robin 13_58_54.915 log.txt,37,37
17,1,411.2418,0,730,2058,2857,4205,501,-6.5,200,1,1,415.8124,1,0,736342.587339778,13_01_2016 level23_spatial_Robin 13_58_54.915 log.txt,37,37
18,0,425.6137,0,460,1105,2857,4205,508,-3.5,200,0,0,427.1968,1,4,736342.587506119,13_01_2016 level23_spatial_Robin 13_58_54.915 log.txt,37,37
19,0,431.1859,0,730,2058,2857,4205,504,-9.5,200,1,1,432.7189,1,0,736342.587570612,13_01_2016 level23_spatial_Robin 13_58_54.915 log.txt,37,37
20,0,440.9202,1,730,2058,2857,4205,510,-12.5,200,1,0,446.3988,0,5,736342.587683278,13_01_2016 level23_spatial_Robin 13_58_54.915 log.txt,37,37
21,1,450.3396,0,730,2058,2857,4205,510,-12.5,200,1,0,451.5365,0,5,736342.587792299,13_01_2016 level23_spatial_Robin 13_58_54.915 log.txt,37,37
22,1,457.3809,1,730,2058,2857,4205,510,-12.5,200,1,1,463.7486,1,5,736342.587873795,13_01_2016 level23_spatial_Robin 13_58_54.915 log.txt,37,37
23,0,469.4804,0,460,1105,2857,4205,502,-6.5,200,0,0,471.0103,1,2,736342.588013836,13_01_2016 level23_spatial_Robin 13_58_54.915 log.txt,37,37
24,0,475.4252,1,460,1105,2857,4205,503,-9.5,200,0,1,481.1168,0,0,736342.588082641,13_01_2016 level23_spatial_Robin 13_58_54.915 log.txt,37,37
25,1,484.852,1,460,1105,2857,4205,503,-9.5,200,0,0,491.0412,1,0,736342.588191748,13_01_2016 level23_spatial_Robin 13_58_54.915 log.txt,37,37
26,0,494.7369,1,460,1105,2857,4205,501,2.5,200,0,0,500.7355,1,2,736342.588306156,13_01_2016 level23_spatial_Robin 13_58_54.915 log.txt,37,37
27,0,504.5902,0,730,2058,2857,4205,506,2.5,200,1,1,506.5203,1,5,736342.588420199,13_01_2016 level23_spatial_Robin 13_58_54.915 log.txt,37,37
28,0,512.9654,1,730,2058,2857,4205,507,2.5,200,1,0,518.3487,0,4,736342.588517134,13_01_2016 level23_spatial_Robin 13_58_54.915 log.txt,37,37
29,1,523.3381,0,730,2058,2857,4205,507,2.5,200,1,0,525.927,0,4,736342.588637189,13_01_2016 level23_spatial_Robin 13_58_54.915 log.txt,37,37
30,1,531.3291,0,730,2058,2857,4205,507,2.5,200,1,1,533.2809,1,4,736342.588729677,13_01_2016 level23_spatial_Robin 13_58_54.915 log.txt,37,37
31,0,538.5011,1,730,2058,2857,4205,511,-0.5,200,1,1,544.0932,1,2,736342.588812686,13_01_2016 level23_spatial_Robin 13_58_54.915 log.txt,37,37
32,0,548.7064,0,730,2058,2857,4205,509,-6.5,200,1,1,550.7847,1,4,736342.588930803,13_01_2016 level23_spatial_Robin 13_58_54.915 log.txt,37,37
33,0,556.7986,1,730,2058,2857,4205,505,-3.5,200,1,0,562.5213,0,1,736342.589024463,13_01_2016 level23_spatial_Robin 13_58_54.915 log.txt,37,37
34,1,566.9549,0,730,2058,2857,4205,505,-3.5,200,1,1,568.8464,1,1,736342.589142013,13_01_2016 level23_spatial_Robin 13_58_54.915 log.txt,37,37
35,0,574.486,0,730,2058,2857,4205,504,-12.5,200,1,1,576.3572,1,1,736342.589229178,13_01_2016 level23_spatial_Robin 13_58_54.915 log.txt,37,37
36,0,582.7806,0,730,2058,2857,4205,509,-6.5,200,1,1,584.239,1,3,736342.589325181,13_01_2016 level23_spatial_Robin 13_58_54.915 log.txt,37,37
37,0,589.0717,0,730,2058,2857,4205,511,-3.5,200,1,1,590.9703,1,2,736342.589397994,13_01_2016 level23_spatial_Robin 13_58_54.915 log.txt,37,37
38,0,595.7739,0,460,1105,2857,4205,510,-3.5,200,0,1,597.6537,0,0,736342.589475566,13_01_2016 level23_spatial_Robin 13_58_54.915 log.txt,37,37
39,1,601.7425,1,460,1105,2857,4205,510,-3.5,200,0,0,606.778,1,0,736342.589544647,13_01_2016 level23_spatial_Robin 13_58_54.915 log.txt,37,37
40,0,610.6369,1,460,1105,2857,4205,507,-0.5,200,0,0,614.5672,1,5,736342.589647591,13_01_2016 level23_spatial_Robin 13_58_54.915 log.txt,37,37
41,0,618.5896,1,730,2058,2857,4205,506,-3.5,200,1,0,623.6791,0,0,736342.589739637,13_01_2016 level23_spatial_Robin 13_58_54.915 log.txt,37,37
42,1,629.0113,0,730,2058,2857,4205,506,-3.5,200,1,1,630.6707,1,0,736342.589860258,13_01_2016 level23_spatial_Robin 13_58_54.915 log.txt,37,37
43,0,643.2476,0,460,1105,2857,4205,503,-12.5,200,0,0,644.4786,1,4,736342.59002503,13_01_2016 level23_spatial_Robin 13_58_54.915 log.txt,37,37
44,0,648.6851,0,730,2058,2857,4205,501,-3.5,200,1,1,650.2849,1,3,736342.590087964,13_01_2016 level23_spatial_Robin 13_58_54.915 log.txt,37,37
45,0,654.7907,0,460,1105,2857,4205,508,-3.5,200,0,1,657.0571,0,5,736342.590158631,13_01_2016 level23_spatial_Robin 13_58_54.915 log.txt,37,37
46,1,665.7019,0,460,1105,2857,4205,508,-3.5,200,0,0,667.118,1,5,736342.590284918,13_01_2016 level23_spatial_Robin 13_58_54.915 log.txt,37,37
47,0,672.1048,0,460,1105,2857,4205,501,-3.5,200,0,1,673.7015,0,3,736342.590359026,13_01_2016 level23_spatial_Robin 13_58_54.915 log.txt,37,37
48,1,682.023,1,460,1105,2857,4205,501,-3.5,200,0,0,685.6774,1,3,736342.590473819,13_01_2016 level23_spatial_Robin 13_58_54.915 log.txt,37,37
49,0,690.3217,0,460,1105,2857,4205,506,-0.5,200,0,1,691.9699,0,2,736342.590569869,13_01_2016 level23_spatial_Robin 13_58_54.915 log.txt,37,37
50,1,696.4967,0,460,1105,2857,4205,506,-0.5,200,0,1,698.3218,0,2,736342.590641339,13_01_2016 level23_spatial_Robin 13_58_54.915 log.txt,37,37
51,1,704.8634,0,460,1105,2857,4205,506,-0.5,200,0,1,706.6212,0,2,736342.590738176,13_01_2016 level23_spatial_Robin 13_58_54.915 log.txt,37,37
52,1,711.3549,1,460,1105,2857,4205,506,-0.5,200,0,1,718.257,0,2,736342.590813309,13_01_2016 level23_spatial_Robin 13_58_54.915 log.txt,37,37
53,1,722.0553,1,460,1105,2857,4205,506,-0.5,200,0,0,727.585,1,2,736342.590937156,13_01_2016 level23_spatial_Robin 13_58_54.915 log.txt,37,37
54,0,732.4187,0,730,2058,2857,4205,509,-6.5,200,1,1,735.0075,1,1,736342.591057103,13_01_2016 level23_spatial_Robin 13_58_54.915 log.txt,37,37
55,0,739.8283,1,460,1105,2857,4205,502,-0.5,200,0,0,746.8124,1,0,736342.591142862,13_01_2016 level23_spatial_Robin 13_58_54.915 log.txt,37,37
56,0,750.7312,0,460,1105,2857,4205,507,-6.5,200,0,0,752.3372,1,4,736342.591269053,13_01_2016 level23_spatial_Robin 13_58_54.915 log.txt,37,37
57,0,756.8116,1,460,1105,2857,4205,503,-9.5,200,0,0,760.3927,1,4,736342.591339428,13_01_2016 level23_spatial_Robin 13_58_54.915 log.txt,37,37
58,0,764.6626,1,730,2058,2857,4205,508,-0.5,200,1,1,770.799,1,0,736342.591430296,13_01_2016 level23_spatial_Robin 13_58_54.915 log.txt,37,37
59,0,775.5108,0,730,2058,2857,4205,510,-3.5,200,1,1,777.1252,1,4,736342.591555854,13_01_2016 level23_spatial_Robin 13_58_54.915 log.txt,37,37
60,0,782.5601,0,460,1105,2857,4205,511,-12.5,200,0,1,784.5065,0,3,736342.591637443,13_01_2016 level23_spatial_Robin 13_58_54.915 log.txt,37,37
61,1,798.6101,1,460,1105,2857,4205,511,-12.5,200,0,0,802.9568,1,3,736342.591823207,13_01_2016 level23_spatial_Robin 13_58_54.915 log.txt,37,37
62,0,806.8867,1,730,2058,2857,4205,505,-12.5,200,1,1,812.0748,1,2,736342.591919001,13_01_2016 level23_spatial_Robin 13_58_54.915 log.txt,37,37
63,0,816.6952,1,730,2058,2857,4205,505,-9.5,200,1,1,822.1753,1,2,736342.592032525,13_01_2016 level23_spatial_Robin 13_58_54.915 log.txt,37,37
64,0,827.9714,1,730,2058,2857,4205,510,-9.5,200,1,1,834.0138,1,1,736342.592163037,13_01_2016 level23_spatial_Robin 13_58_54.915 log.txt,37,37
65,0,840.3191,0,730,2058,2857,4205,507,-9.5,200,1,1,842.0038,1,5,736342.59230595,13_01_2016 level23_spatial_Robin 13_58_54.915 log.txt,37,37
