Trial,CorrectionTrial,StartTime,CenterReward,F1,F2,F3,F4,HoldTime,Atten,Pitch,Side,Response,RespTime,Correct,SpatialMask,Mask,originalFile,LeftTemperature,RightTemperature
32,0,232.3798,1,437,2761,2975,4263,510,-12.8,200,0,1,237.2149,0,2,,24_03_2014 level23_spatial_Mini 14_04 log.txt,37,37
33,1,242.0745,0,437,2761,2975,4263,510,-12.8,200,0,1,243.3425,0,2,,24_03_2014 level23_spatial_Mini 14_04 log.txt,37,37
34,1,247.2601,1,437,2761,2975,4263,510,-12.8,200,0,0,249.9773,1,2,,24_03_2014 level23_spatial_Mini 14_04 log.txt,37,37
35,0,254.0318,1,936,1551,2975,4263,508,-12.8,200,1,1,256.9878,1,2,,24_03_2014 level23_spatial_Mini 14_04 log.txt,37,37
36,0,260.7779,1,936,1551,2975,4263,505,-8.3,200,1,1,262.8493,1,5,,24_03_2014 level23_spatial_Mini 14_04 log.txt,37,37
37,0,266.2678,1,437,2761,2975,4263,501,-10.5,200,0,1,268.8924,0,0,,24_03_2014 level23_spatial_Mini 14_04 log.txt,37,37
38,1,271.8082,1,437,2761,2975,4263,501,-10.5,200,0,0,274.7614,1,0,,24_03_2014 level23_spatial_Mini 14_04 log.txt,37,37
39,0,277.4349,0,437,2761,2975,4263,505,-15.0,200,0,1,288.2316,0,5,,24_03_2014 level23_spatial_Mini 14_04 log.txt,37,37
40,1,293.4041,0,437,2761,2975,4263,505,-15.0,200,0,0,295.3571,1,5,,24_03_2014 level23_spatial_Mini 14_04 log.txt,37,37
41,0,300.7191,1,936,1551,2975,4263,510,-12.8,200,1,1,303.3434,1,1,,24_03_2014 level23_spatial_Mini 14_04 log.txt,37,37
42,0,306.889,1,437,2761,2975,4263,504,-15.0,200,0,1,309.6955,0,1,,24_03_2014 level23_spatial_Mini 14_04 log.txt,37,37
43,1,317.6503,0,437,2761,2975,4263,504,-15.0,200,0,0,318.5979,1,1,,24_03_2014 level23_spatial_Mini 14_04 log.txt,37,37
44,0,321.709,0,437,2761,2975,4263,502,-8.3,200,0,1,323.0634,0,2,,24_03_2014 level23_spatial_Mini 14_04 log.txt,37,37
45,1,329.9179,0,437,2761,2975,4263,502,-8.3,200,0,1,331.1764,0,2,,24_03_2014 level23_spatial_Mini 14_04 log.txt,37,37
46,1,338.0258,0,437,2761,2975,4263,502,-8.3,200,0,1,339.2758,0,2,,24_03_2014 level23_spatial_Mini 14_04 log.txt,37,37
47,1,347.6536,1,437,2761,2975,4263,502,-8.3,200,0,0,351.5784,1,2,,24_03_2014 level23_spatial_Mini 14_04 log.txt,37,37
48,0,354.6546,0,936,1551,2975,4263,509,-8.3,200,1,1,355.7662,1,2,,24_03_2014 level23_spatial_Mini 14_04 log.txt,37,37
49,0,360.3868,1,936,1551,2975,4263,507,-10.5,200,1,1,365.8604,1,0,,24_03_2014 level23_spatial_Mini 14_04 log.txt,37,37
50,0,371.6532,0,936,1551,2975,4263,506,-12.8,200,1,1,373.426,1,0,,24_03_2014 level23_spatial_Mini 14_04 log.txt,37,37
51,0,381.8281,1,936,1551,2975,4263,511,-15.0,200,1,1,383.2797,1,2,,24_03_2014 level23_spatial_Mini 14_04 log.txt,37,37
52,0,391.2867,1,936,1551,2975,4263,503,-12.8,200,1,0,408.654,0,4,,24_03_2014 level23_spatial_Mini 14_04 log.txt,37,37
53,1,423.4233,0,936,1551,2975,4263,503,-12.8,200,1,1,424.7376,1,4,,24_03_2014 level23_spatial_Mini 14_04 log.txt,37,37
54,0,429.5652,0,437,2761,2975,4263,501,-15.0,200,0,1,430.2288,0,4,,24_03_2014 level23_spatial_Mini 14_04 log.txt,37,37
55,1,444.1358,0,437,2761,2975,4263,501,-15.0,200,0,1,445.0499,0,4,,24_03_2014 level23_spatial_Mini 14_04 log.txt,37,37
56,1,499.3198,1,437,2761,2975,4263,501,-15.0,200,0,0,518.4011,1,4,,24_03_2014 level23_spatial_Mini 14_04 log.txt,37,37
57,0,523.8254,0,437,2761,2975,4263,511,-10.5,200,0,1,525.5813,0,3,,24_03_2014 level23_spatial_Mini 14_04 log.txt,37,37
58,1,613.958,0,437,2761,2975,4263,511,-10.5,200,0,1,646.7494,0,3,,24_03_2014 level23_spatial_Mini 14_04 log.txt,37,37
59,1,654.2237,0,437,2761,2975,4263,511,-10.5,200,0,1,714.253,0,3,,24_03_2014 level23_spatial_Mini 14_04 log.txt,37,37
1,0,216.0748,0,936,1551,2975,4263,751,-15.0,200,1,0,218.0414,0,1,,28_11_2014 level23_spatial_Mini 09_17 log.txt,37,37
2,1,225.1535,0,936,1551,2975,4263,751,-15.0,200,1,1,226.9755,1,1,,28_11_2014 level23_spatial_Mini 09_17 log.txt,37,37
3,0,239.638,0,936,1551,2975,4263,601,-15.0,200,1,1,240.517,1,0,,28_11_2014 level23_spatial_Mini 09_17 log.txt,37,37
4,0,248.3792,0,936,1551,2975,4263,651,-15.0,200,1,0,249.1352,0,3,,28_11_2014 level23_spatial_Mini 09_17 log.txt,37,37
5,1,255.2955,0,936,1551,2975,4263,651,-15.0,200,1,1,256.351,1,3,,28_11_2014 level23_spatial_Mini 09_17 log.txt,37,37
6,0,265.015,1,936,1551,2975,4263,726,-10.0,200,1,1,265.4467,1,0,,28_11_2014 level23_spatial_Mini 09_17 log.txt,37,37
7,0,274.8582,0,936,1551,2975,4263,676,-13.8,200,1,0,275.8042,0,3,,28_11_2014 level23_spatial_Mini 09_17 log.txt,37,37
8,1,283.9462,0,936,1551,2975,4263,676,-13.8,200,1,1,284.6637,1,3,,28_11_2014 level23_spatial_Mini 09_17 log.txt,37,37
9,0,294.2983,0,936,1551,2975,4263,501,-10.0,200,1,1,295.2868,1,5,,28_11_2014 level23_spatial_Mini 09_17 log.txt,37,37
10,0,302.9384,0,936,1551,2975,4263,526,-11.3,200,1,1,303.8213,1,0,,28_11_2014 level23_spatial_Mini 09_17 log.txt,37,37
11,0,311.4338,1,936,1551,2975,4263,701,-12.5,200,1,0,312.1502,0,4,,28_11_2014 level23_spatial_Mini 09_17 log.txt,37,37
12,1,318.1503,0,936,1551,2975,4263,701,-12.5,200,1,1,319.4545,1,4,,28_11_2014 level23_spatial_Mini 09_17 log.txt,37,37
13,0,327.1724,0,437,2761,2975,4263,626,-15.0,200,0,0,327.659,1,4,,28_11_2014 level23_spatial_Mini 09_17 log.txt,37,37
14,0,331.981,0,437,2761,2975,4263,576,-13.8,200,0,0,332.4087,1,0,,28_11_2014 level23_spatial_Mini 09_17 log.txt,37,37
15,0,337.9022,0,437,2761,2975,4263,726,-13.8,200,0,0,338.1162,1,4,,28_11_2014 level23_spatial_Mini 09_17 log.txt,37,37
16,0,343.4003,0,936,1551,2975,4263,751,-15.0,200,1,1,343.9177,1,2,,28_11_2014 level23_spatial_Mini 09_17 log.txt,37,37
17,0,351.0565,0,437,2761,2975,4263,551,-11.3,200,0,0,351.5774,1,2,,28_11_2014 level23_spatial_Mini 09_17 log.txt,37,37
18,0,355.4292,0,437,2761,2975,4263,626,-10.0,200,0,0,355.9156,1,3,,28_11_2014 level23_spatial_Mini 09_17 log.txt,37,37
19,0,359.5249,0,936,1551,2975,4263,576,-10.0,200,1,1,360.1829,1,4,,28_11_2014 level23_spatial_Mini 09_17 log.txt,37,37
20,0,367.2663,1,936,1551,2975,4263,651,-12.5,200,1,1,367.9338,1,1,,28_11_2014 level23_spatial_Mini 09_17 log.txt,37,37
21,0,375.2312,0,437,2761,2975,4263,601,-12.5,200,0,0,376.3467,1,0,,28_11_2014 level23_spatial_Mini 09_17 log.txt,37,37
22,0,380.8781,0,936,1551,2975,4263,701,-11.3,200,1,1,381.8666,1,2,,28_11_2014 level23_spatial_Mini 09_17 log.txt,37,37
23,0,392.7618,0,437,2761,2975,4263,676,-10.0,200,0,0,393.0075,1,0,,28_11_2014 level23_spatial_Mini 09_17 log.txt,37,37
24,0,396.9336,0,437,2761,2975,4263,501,-12.5,200,0,0,397.8515,1,2,,28_11_2014 level23_spatial_Mini 09_17 log.txt,37,37
25,0,402.1924,0,936,1551,2975,4263,526,-13.8,200,1,1,402.7592,1,5,,28_11_2014 level23_spatial_Mini 09_17 log.txt,37,37
26,0,409.8591,0,936,1551,2975,4263,726,-10.0,200,1,0,410.2273,0,3,,28_11_2014 level23_spatial_Mini 09_17 log.txt,37,37
27,1,416.1199,0,936,1551,2975,4263,726,-10.0,200,1,1,417.1587,1,3,,28_11_2014 level23_spatial_Mini 09_17 log.txt,37,37
28,0,422.6134,0,936,1551,2975,4263,651,-11.3,200,1,0,423.1078,0,4,,28_11_2014 level23_spatial_Mini 09_17 log.txt,37,37
29,1,433.4021,1,936,1551,2975,4263,651,-11.3,200,1,1,435.6707,1,4,,28_11_2014 level23_spatial_Mini 09_17 log.txt,37,37
30,0,442.811,0,437,2761,2975,4263,601,-11.3,200,0,0,443.7982,1,1,,28_11_2014 level23_spatial_Mini 09_17 log.txt,37,37
31,0,447.7405,0,437,2761,2975,4263,576,-15.0,200,0,0,448.0438,1,3,,28_11_2014 level23_spatial_Mini 09_17 log.txt,37,37
32,0,451.9818,0,437,2761,2975,4263,551,-13.8,200,0,0,452.2976,1,3,,28_11_2014 level23_spatial_Mini 09_17 log.txt,37,37
33,0,456.6615,0,437,2761,2975,4263,501,-10.0,200,0,0,457.1817,1,4,,28_11_2014 level23_spatial_Mini 09_17 log.txt,37,37
34,0,461.1898,0,437,2761,2975,4263,626,-11.3,200,0,0,461.5725,1,4,,28_11_2014 level23_spatial_Mini 09_17 log.txt,37,37
35,0,467.9112,0,437,2761,2975,4263,751,-12.5,200,0,0,468.4316,1,1,,28_11_2014 level23_spatial_Mini 09_17 log.txt,37,37
36,0,472.4511,0,437,2761,2975,4263,701,-13.8,200,0,0,472.7626,1,1,,28_11_2014 level23_spatial_Mini 09_17 log.txt,37,37
37,0,477.0845,0,437,2761,2975,4263,551,-15.0,200,0,0,477.486,1,1,,28_11_2014 level23_spatial_Mini 09_17 log.txt,37,37
38,0,482.5247,0,437,2761,2975,4263,526,-10.0,200,0,0,482.9862,1,2,,28_11_2014 level23_spatial_Mini 09_17 log.txt,37,37
39,0,488.4153,0,437,2761,2975,4263,726,-15.0,200,0,1,489.1202,0,2,,28_11_2014 level23_spatial_Mini 09_17 log.txt,37,37
40,1,494.9914,1,437,2761,2975,4263,726,-15.0,200,0,0,495.3749,1,2,,28_11_2014 level23_spatial_Mini 09_17 log.txt,37,37
41,0,500.1406,0,936,1551,2975,4263,601,-13.8,200,1,1,501.7477,1,1,,28_11_2014 level23_spatial_Mini 09_17 log.txt,37,37
42,0,504.4307,0,936,1551,2975,4263,751,-10.0,200,1,1,505.2743,1,1,,28_11_2014 level23_spatial_Mini 09_17 log.txt,37,37
43,0,509.7881,0,437,2761,2975,4263,651,-15.0,200,0,0,510.3159,1,5,,28_11_2014 level23_spatial_Mini 09_17 log.txt,37,37
44,0,513.3047,0,936,1551,2975,4263,676,-11.3,200,1,0,513.9923,0,5,,28_11_2014 level23_spatial_Mini 09_17 log.txt,37,37
45,1,520.9415,0,936,1551,2975,4263,676,-11.3,200,1,1,521.95,1,5,,28_11_2014 level23_spatial_Mini 09_17 log.txt,37,37
46,0,527.6878,0,437,2761,2975,4263,501,-11.3,200,0,0,528.3327,1,0,,28_11_2014 level23_spatial_Mini 09_17 log.txt,37,37
47,0,532.5108,0,437,2761,2975,4263,626,-11.3,200,0,0,533.195,1,5,,28_11_2014 level23_spatial_Mini 09_17 log.txt,37,37
48,0,535.9573,0,936,1551,2975,4263,701,-11.3,200,1,0,536.1138,0,3,,28_11_2014 level23_spatial_Mini 09_17 log.txt,37,37
49,1,545.698,0,936,1551,2975,4263,701,-11.3,200,1,1,546.6132,1,3,,28_11_2014 level23_spatial_Mini 09_17 log.txt,37,37
50,0,550.9551,0,437,2761,2975,4263,626,-12.5,200,0,0,551.6814,1,4,,28_11_2014 level23_spatial_Mini 09_17 log.txt,37,37
51,0,555.2271,0,437,2761,2975,4263,526,-10.0,200,0,0,555.884,1,5,,28_11_2014 level23_spatial_Mini 09_17 log.txt,37,37
52,0,559.6753,0,936,1551,2975,4263,701,-15.0,200,1,1,560.3134,1,5,,28_11_2014 level23_spatial_Mini 09_17 log.txt,37,37
53,0,563.5251,1,437,2761,2975,4263,501,-10.0,200,0,1,564.2458,0,1,,28_11_2014 level23_spatial_Mini 09_17 log.txt,37,37
54,1,571.7699,0,437,2761,2975,4263,501,-10.0,200,0,0,572.4152,1,1,,28_11_2014 level23_spatial_Mini 09_17 log.txt,37,37
55,0,576.1283,0,936,1551,2975,4263,726,-13.8,200,1,1,576.5342,1,2,,28_11_2014 level23_spatial_Mini 09_17 log.txt,37,37
56,0,580.3246,0,936,1551,2975,4263,651,-12.5,200,1,1,581.422,1,2,,28_11_2014 level23_spatial_Mini 09_17 log.txt,37,37
57,0,585.6816,0,936,1551,2975,4263,551,-10.0,200,1,1,586.3968,1,2,,28_11_2014 level23_spatial_Mini 09_17 log.txt,37,37
58,0,590.2599,0,936,1551,2975,4263,576,-13.8,200,1,1,591.0289,1,4,,28_11_2014 level23_spatial_Mini 09_17 log.txt,37,37
59,0,594.3933,0,437,2761,2975,4263,751,-13.8,200,0,1,595.1927,0,2,,28_11_2014 level23_spatial_Mini 09_17 log.txt,37,37
60,1,602.3009,0,437,2761,2975,4263,751,-13.8,200,0,0,602.5624,1,2,,28_11_2014 level23_spatial_Mini 09_17 log.txt,37,37
61,0,607.2097,0,936,1551,2975,4263,676,-11.3,200,1,1,607.6762,1,1,,28_11_2014 level23_spatial_Mini 09_17 log.txt,37,37
62,0,611.2549,0,936,1551,2975,4263,701,-15.0,200,1,1,612.163,1,4,,28_11_2014 level23_spatial_Mini 09_17 log.txt,37,37
63,0,616.5945,0,437,2761,2975,4263,726,-12.5,200,0,0,617.2443,1,5,,28_11_2014 level23_spatial_Mini 09_17 log.txt,37,37
64,0,622.8349,0,936,1551,2975,4263,526,-12.5,200,1,1,623.3603,1,5,,28_11_2014 level23_spatial_Mini 09_17 log.txt,37,37
65,0,626.5414,0,437,2761,2975,4263,676,-12.5,200,0,0,627.6961,1,3,,28_11_2014 level23_spatial_Mini 09_17 log.txt,37,37
66,0,631.4199,0,437,2761,2975,4263,626,-11.3,200,0,1,632.3919,0,3,,28_11_2014 level23_spatial_Mini 09_17 log.txt,37,37
67,1,638.2189,0,437,2761,2975,4263,626,-11.3,200,0,0,639.059,1,3,,28_11_2014 level23_spatial_Mini 09_17 log.txt,37,37
68,0,645.5903,0,936,1551,2975,4263,601,-12.5,200,1,0,645.9524,0,3,,28_11_2014 level23_spatial_Mini 09_17 log.txt,37,37
69,1,652.7124,0,936,1551,2975,4263,601,-12.5,200,1,1,653.7224,1,3,,28_11_2014 level23_spatial_Mini 09_17 log.txt,37,37
70,0,656.9953,0,437,2761,2975,4263,501,-15.0,200,0,0,657.8881,1,0,,28_11_2014 level23_spatial_Mini 09_17 log.txt,37,37
71,0,661.0791,0,437,2761,2975,4263,651,-13.8,200,0,0,662.0789,1,5,,28_11_2014 level23_spatial_Mini 09_17 log.txt,37,37
72,0,666.7455,0,936,1551,2975,4263,751,-12.5,200,1,1,667.3572,1,0,,28_11_2014 level23_spatial_Mini 09_17 log.txt,37,37
73,0,670.6556,0,936,1551,2975,4263,551,-13.8,200,1,1,671.5571,1,0,,28_11_2014 level23_spatial_Mini 09_17 log.txt,37,37
74,0,676.3333,0,437,2761,2975,4263,626,-15.0,200,0,0,677.2488,1,0,,28_11_2014 level23_spatial_Mini 09_17 log.txt,37,37
75,0,680.2691,0,437,2761,2975,4263,601,-15.0,200,0,0,680.8392,1,5,,28_11_2014 level23_spatial_Mini 09_17 log.txt,37,37
76,0,684.1862,0,437,2761,2975,4263,551,-12.5,200,0,1,685.5338,0,1,,28_11_2014 level23_spatial_Mini 09_17 log.txt,37,37
77,1,692.7824,0,437,2761,2975,4263,551,-12.5,200,0,1,693.7515,0,1,,28_11_2014 level23_spatial_Mini 09_17 log.txt,37,37
78,1,700.0723,0,437,2761,2975,4263,551,-12.5,200,0,0,700.5414,1,1,,28_11_2014 level23_spatial_Mini 09_17 log.txt,37,37
79,0,705.1159,0,936,1551,2975,4263,726,-12.5,200,1,1,705.671,1,3,,28_11_2014 level23_spatial_Mini 09_17 log.txt,37,37
80,0,710.098,0,437,2761,2975,4263,526,-15.0,200,0,0,711.0959,1,4,,28_11_2014 level23_spatial_Mini 09_17 log.txt,37,37
81,0,714.7037,1,437,2761,2975,4263,651,-11.3,200,0,0,715.6199,1,5,,28_11_2014 level23_spatial_Mini 09_17 log.txt,37,37
82,0,718.7512,0,936,1551,2975,4263,676,-15.0,200,1,1,720.2184,1,5,,28_11_2014 level23_spatial_Mini 09_17 log.txt,37,37
83,0,724.6754,0,437,2761,2975,4263,751,-10.0,200,0,1,725.8899,0,4,,28_11_2014 level23_spatial_Mini 09_17 log.txt,37,37
84,1,736.0996,0,437,2761,2975,4263,751,-10.0,200,0,0,736.6581,1,4,,28_11_2014 level23_spatial_Mini 09_17 log.txt,37,37
85,0,740.4423,0,437,2761,2975,4263,576,-12.5,200,0,0,741.0849,1,5,,28_11_2014 level23_spatial_Mini 09_17 log.txt,37,37
86,0,745.5186,0,437,2761,2975,4263,501,-11.3,200,0,0,746.1463,1,1,,28_11_2014 level23_spatial_Mini 09_17 log.txt,37,37
87,0,750.4744,0,437,2761,2975,4263,551,-10.0,200,0,1,751.1019,0,2,,28_11_2014 level23_spatial_Mini 09_17 log.txt,37,37
88,1,757.0304,0,437,2761,2975,4263,551,-10.0,200,0,1,757.8454,0,2,,28_11_2014 level23_spatial_Mini 09_17 log.txt,37,37
89,1,764.8636,0,437,2761,2975,4263,551,-10.0,200,0,0,765.447,1,2,,28_11_2014 level23_spatial_Mini 09_17 log.txt,37,37
90,0,770.34,0,936,1551,2975,4263,601,-15.0,200,1,1,770.8199,1,4,,28_11_2014 level23_spatial_Mini 09_17 log.txt,37,37
91,0,774.237,0,936,1551,2975,4263,576,-12.5,200,1,1,774.8308,1,1,,28_11_2014 level23_spatial_Mini 09_17 log.txt,37,37
92,0,778.7532,0,936,1551,2975,4263,501,-15.0,200,1,1,779.7555,1,2,,28_11_2014 level23_spatial_Mini 09_17 log.txt,37,37
93,0,783.5199,0,437,2761,2975,4263,726,-12.5,200,0,1,784.5473,0,0,,28_11_2014 level23_spatial_Mini 09_17 log.txt,37,37
94,1,793.7558,0,437,2761,2975,4263,726,-12.5,200,0,1,794.511,0,0,,28_11_2014 level23_spatial_Mini 09_17 log.txt,37,37
95,1,800.8942,0,437,2761,2975,4263,726,-12.5,200,0,0,801.4148,1,0,,28_11_2014 level23_spatial_Mini 09_17 log.txt,37,37
96,0,806.3948,0,437,2761,2975,4263,701,-10.0,200,0,0,807.1112,1,1,,28_11_2014 level23_spatial_Mini 09_17 log.txt,37,37
97,0,811.7145,0,936,1551,2975,4263,676,-13.8,200,1,1,812.2077,1,1,,28_11_2014 level23_spatial_Mini 09_17 log.txt,37,37
98,0,815.222,0,437,2761,2975,4263,626,-13.8,200,0,0,815.7476,1,5,,28_11_2014 level23_spatial_Mini 09_17 log.txt,37,37
99,0,819.8269,0,936,1551,2975,4263,526,-15.0,200,1,1,820.7859,1,0,,28_11_2014 level23_spatial_Mini 09_17 log.txt,37,37
100,0,824.5914,0,936,1551,2975,4263,751,-12.5,200,1,1,825.2594,1,5,,28_11_2014 level23_spatial_Mini 09_17 log.txt,37,37
101,0,829.5182,1,936,1551,2975,4263,726,-13.8,200,1,1,830.1342,1,2,,28_11_2014 level23_spatial_Mini 09_17 log.txt,37,37
102,0,836.6587,0,936,1551,2975,4263,701,-10.0,200,1,1,838.2,1,5,,28_11_2014 level23_spatial_Mini 09_17 log.txt,37,37
103,0,846.1699,0,437,2761,2975,4263,676,-13.8,200,0,1,847.9008,0,2,,28_11_2014 level23_spatial_Mini 09_17 log.txt,37,37
104,1,857.7513,0,437,2761,2975,4263,676,-13.8,200,0,0,858.5206,1,2,,28_11_2014 level23_spatial_Mini 09_17 log.txt,37,37
105,0,861.8716,0,437,2761,2975,4263,501,-12.5,200,0,0,862.3473,1,4,,28_11_2014 level23_spatial_Mini 09_17 log.txt,37,37
106,0,866.0136,0,936,1551,2975,4263,526,-15.0,200,1,0,866.0686,0,1,,28_11_2014 level23_spatial_Mini 09_17 log.txt,37,37
107,1,875.008,0,936,1551,2975,4263,526,-15.0,200,1,0,875.1322,0,1,,28_11_2014 level23_spatial_Mini 09_17 log.txt,37,37
108,1,883.952,0,936,1551,2975,4263,526,-15.0,200,1,0,884.0404,0,1,,28_11_2014 level23_spatial_Mini 09_17 log.txt,37,37
1,0,111.6433,1,437,2761,2975,4263,510,-10.5,200,0,1,127.1882,0,5,,08_08_2014 level23_spatial_Mini 15_09 log.txt,37,37
2,1,129.2719,0,437,2761,2975,4263,510,-10.5,200,0,1,135.0326,0,5,,08_08_2014 level23_spatial_Mini 15_09 log.txt,37,37
3,1,137.5875,1,437,2761,2975,4263,510,-10.5,200,0,1,146.8826,0,5,,08_08_2014 level23_spatial_Mini 15_09 log.txt,37,37
4,1,149.0955,1,437,2761,2975,4263,510,-10.5,200,0,1,166.1662,0,5,,08_08_2014 level23_spatial_Mini 15_09 log.txt,37,37
5,1,169.4806,1,437,2761,2975,4263,510,-10.5,200,0,1,179.8572,0,5,,08_08_2014 level23_spatial_Mini 15_09 log.txt,37,37
6,1,182.8724,0,437,2761,2975,4263,510,-10.5,200,0,0,185.251,1,5,,08_08_2014 level23_spatial_Mini 15_09 log.txt,37,37
7,0,189.8611,1,936,1551,2975,4263,504,-8.3,200,1,1,192.2925,1,3,,08_08_2014 level23_spatial_Mini 15_09 log.txt,37,37
8,0,196.6663,1,936,1551,2975,4263,501,-8.3,200,1,1,198.9557,1,5,,08_08_2014 level23_spatial_Mini 15_09 log.txt,37,37
9,0,202.6821,1,437,2761,2975,4263,509,-6.0,200,0,1,205.4458,0,1,,08_08_2014 level23_spatial_Mini 15_09 log.txt,37,37
10,1,208.4787,1,437,2761,2975,4263,509,-6.0,200,0,1,210.6874,0,1,,08_08_2014 level23_spatial_Mini 15_09 log.txt,37,37
11,1,212.3518,0,437,2761,2975,4263,509,-6.0,200,0,1,224.0202,0,1,,08_08_2014 level23_spatial_Mini 15_09 log.txt,37,37
12,1,228.1734,0,437,2761,2975,4263,509,-6.0,200,0,1,229.078,0,1,,08_08_2014 level23_spatial_Mini 15_09 log.txt,37,37
13,1,230.98,1,437,2761,2975,4263,509,-6.0,200,0,0,234.5571,1,1,,08_08_2014 level23_spatial_Mini 15_09 log.txt,37,37
14,0,240.5207,1,936,1551,2975,4263,508,-15.0,200,1,1,243.8624,1,0,,08_08_2014 level23_spatial_Mini 15_09 log.txt,37,37
15,0,248.6548,0,936,1551,2975,4263,502,-10.5,200,1,1,249.6658,1,2,,08_08_2014 level23_spatial_Mini 15_09 log.txt,37,37
16,0,253.387,1,437,2761,2975,4263,507,-12.8,200,0,1,255.5116,0,0,,08_08_2014 level23_spatial_Mini 15_09 log.txt,37,37
17,1,257.5923,0,437,2761,2975,4263,507,-12.8,200,0,0,259.6346,1,0,,08_08_2014 level23_spatial_Mini 15_09 log.txt,37,37
18,0,264.1773,1,936,1551,2975,4263,506,-10.5,200,1,1,266.8451,1,4,,08_08_2014 level23_spatial_Mini 15_09 log.txt,37,37
19,0,270.2556,1,936,1551,2975,4263,503,-15.0,200,1,1,272.3478,1,1,,08_08_2014 level23_spatial_Mini 15_09 log.txt,37,37
20,0,276.3043,1,936,1551,2975,4263,505,-8.3,200,1,1,278.3994,1,4,,08_08_2014 level23_spatial_Mini 15_09 log.txt,37,37
21,0,281.8056,1,936,1551,2975,4263,509,-15.0,200,1,1,283.8634,1,5,,08_08_2014 level23_spatial_Mini 15_09 log.txt,37,37
22,0,287.8075,1,936,1551,2975,4263,511,-10.5,200,1,1,289.6385,1,1,,08_08_2014 level23_spatial_Mini 15_09 log.txt,37,37
23,0,293.2361,0,437,2761,2975,4263,507,-6.0,200,0,0,296.2336,1,3,,08_08_2014 level23_spatial_Mini 15_09 log.txt,37,37
24,0,301.3029,0,437,2761,2975,4263,501,-8.3,200,0,1,305.2336,0,0,,08_08_2014 level23_spatial_Mini 15_09 log.txt,37,37
25,1,311.1028,1,437,2761,2975,4263,501,-8.3,200,0,1,313.6135,0,0,,08_08_2014 level23_spatial_Mini 15_09 log.txt,37,37
26,1,318.083,0,437,2761,2975,4263,501,-8.3,200,0,0,319.7916,1,0,,08_08_2014 level23_spatial_Mini 15_09 log.txt,37,37
27,0,323.9998,0,936,1551,2975,4263,508,-6.0,200,1,1,325.1498,1,2,,08_08_2014 level23_spatial_Mini 15_09 log.txt,37,37
28,0,328.4756,1,936,1551,2975,4263,510,-6.0,200,1,1,330.2027,1,5,,08_08_2014 level23_spatial_Mini 15_09 log.txt,37,37
29,0,334.0927,1,936,1551,2975,4263,506,-12.8,200,1,1,335.9838,1,1,,08_08_2014 level23_spatial_Mini 15_09 log.txt,37,37
30,0,339.4312,0,437,2761,2975,4263,502,-6.0,200,0,1,340.4113,0,2,,08_08_2014 level23_spatial_Mini 15_09 log.txt,37,37
31,1,344.2337,0,437,2761,2975,4263,502,-6.0,200,0,0,345.716,1,2,,08_08_2014 level23_spatial_Mini 15_09 log.txt,37,37
32,0,349.7182,1,437,2761,2975,4263,505,-10.5,200,0,1,355.3226,0,1,,08_08_2014 level23_spatial_Mini 15_09 log.txt,37,37
33,1,357.683,1,437,2761,2975,4263,505,-10.5,200,0,0,359.3888,1,1,,08_08_2014 level23_spatial_Mini 15_09 log.txt,37,37
34,0,363.6419,1,437,2761,2975,4263,504,-15.0,200,0,1,368.9673,0,2,,08_08_2014 level23_spatial_Mini 15_09 log.txt,37,37
35,1,370.9099,1,437,2761,2975,4263,504,-15.0,200,0,1,372.9605,0,2,,08_08_2014 level23_spatial_Mini 15_09 log.txt,37,37
36,1,374.7384,1,437,2761,2975,4263,504,-15.0,200,0,0,377.4959,1,2,,08_08_2014 level23_spatial_Mini 15_09 log.txt,37,37
37,0,384.2711,0,437,2761,2975,4263,503,-15.0,200,0,1,385.3964,0,1,,08_08_2014 level23_spatial_Mini 15_09 log.txt,37,37
38,1,387.3668,1,437,2761,2975,4263,503,-15.0,200,0,0,390.0637,1,1,,08_08_2014 level23_spatial_Mini 15_09 log.txt,37,37
39,0,393.3995,0,437,2761,2975,4263,509,-15.0,200,0,0,395.5482,1,3,,08_08_2014 level23_spatial_Mini 15_09 log.txt,37,37
40,0,400.3545,1,437,2761,2975,4263,511,-12.8,200,0,1,402.7213,0,2,,08_08_2014 level23_spatial_Mini 15_09 log.txt,37,37
41,1,404.5497,0,437,2761,2975,4263,511,-12.8,200,0,1,410.309,0,2,,08_08_2014 level23_spatial_Mini 15_09 log.txt,37,37
42,1,413.1315,0,437,2761,2975,4263,511,-12.8,200,0,1,414.4718,0,2,,08_08_2014 level23_spatial_Mini 15_09 log.txt,37,37
43,1,416.2,1,437,2761,2975,4263,511,-12.8,200,0,0,419.3544,1,2,,08_08_2014 level23_spatial_Mini 15_09 log.txt,37,37
44,0,424.0488,0,437,2761,2975,4263,507,-15.0,200,0,1,425.4004,0,0,,08_08_2014 level23_spatial_Mini 15_09 log.txt,37,37
45,1,427.1142,0,437,2761,2975,4263,507,-15.0,200,0,0,428.8276,1,0,,08_08_2014 level23_spatial_Mini 15_09 log.txt,37,37
46,0,434.7591,0,936,1551,2975,4263,505,-12.8,200,1,1,435.6542,1,4,,08_08_2014 level23_spatial_Mini 15_09 log.txt,37,37
47,0,439.654,1,437,2761,2975,4263,510,-8.3,200,0,1,441.9337,0,1,,08_08_2014 level23_spatial_Mini 15_09 log.txt,37,37
