Trial,Date,Session,Level,originalFile,Condition,Left,Right
42,2016-10-19,PM,L15_700_Robin,19_10_2016 level15_700_Robin 14_57 Bilateral6-14_Control14-end,Bilateral,37.0,37.0
43,2016-10-19,PM,L15_700_Robin,19_10_2016 level15_700_Robin 14_57 Bilateral6-14_Control14-end,Bilateral,37.0,37.0
44,2016-10-19,PM,L15_700_Robin,19_10_2016 level15_700_Robin 14_57 Bilateral6-14_Control14-end,Bilateral,37.0,37.0
45,2016-10-19,PM,L15_700_Robin,19_10_2016 level15_700_Robin 14_57 Bilateral6-14_Control14-end,Bilateral,37.0,37.0
46,2016-10-19,PM,L15_700_Robin,19_10_2016 level15_700_Robin 14_57 Bilateral6-14_Control14-end,Bilateral,37.0,37.0
47,2016-10-19,PM,L15_700_Robin,19_10_2016 level15_700_Robin 14_57 Bilateral6-14_Control14-end,Bilateral,37.0,37.0
48,2016-10-19,PM,L15_700_Robin,19_10_2016 level15_700_Robin 14_57 Bilateral6-14_Control14-end,Bilateral,37.0,37.0
49,2016-10-19,PM,L15_700_Robin,19_10_2016 level15_700_Robin 14_57 Bilateral6-14_Control14-end,Bilateral,37.0,37.0
50,2016-10-19,PM,L15_700_Robin,19_10_2016 level15_700_Robin 14_57 Bilateral6-14_Control14-end,Bilateral,37.0,37.0
51,2016-10-19,PM,L15_700_Robin,19_10_2016 level15_700_Robin 14_57 Bilateral6-14_Control14-end,Bilateral,37.0,37.0
1,2016-10-19,AM,L15_700_Robin,19_10_2016 level15_700_Robin 9_56 Bilateral14_t15-54,Bilateral,24.0,22.0
2,2016-10-19,AM,L15_700_Robin,19_10_2016 level15_700_Robin 9_56 Bilateral14_t15-54,Bilateral,24.0,22.0
3,2016-10-19,AM,L15_700_Robin,19_10_2016 level15_700_Robin 9_56 Bilateral14_t15-54,Bilateral,24.0,22.0
4,2016-10-19,AM,L15_700_Robin,19_10_2016 level15_700_Robin 9_56 Bilateral14_t15-54,Bilateral,24.0,22.0
5,2016-10-19,AM,L15_700_Robin,19_10_2016 level15_700_Robin 9_56 Bilateral14_t15-54,Bilateral,24.0,22.0
6,2016-10-19,AM,L15_700_Robin,19_10_2016 level15_700_Robin 9_56 Bilateral14_t15-54,Bilateral,24.0,22.0
7,2016-10-19,AM,L15_700_Robin,19_10_2016 level15_700_Robin 9_56 Bilateral14_t15-54,Bilateral,24.0,22.0
8,2016-10-19,AM,L15_700_Robin,19_10_2016 level15_700_Robin 9_56 Bilateral14_t15-54,Bilateral,24.0,22.0
9,2016-10-19,AM,L15_700_Robin,19_10_2016 level15_700_Robin 9_56 Bilateral14_t15-54,Bilateral,24.0,22.0
10,2016-10-19,AM,L15_700_Robin,19_10_2016 level15_700_Robin 9_56 Bilateral14_t15-54,Bilateral,24.0,22.0
11,2016-10-19,AM,L15_700_Robin,19_10_2016 level15_700_Robin 9_56 Bilateral14_t15-54,Bilateral,24.0,22.0
12,2016-10-19,AM,L15_700_Robin,19_10_2016 level15_700_Robin 9_56 Bilateral14_t15-54,Bilateral,24.0,22.0
13,2016-10-19,AM,L15_700_Robin,19_10_2016 level15_700_Robin 9_56 Bilateral14_t15-54,Bilateral,24.0,22.0
14,2016-10-19,AM,L15_700_Robin,19_10_2016 level15_700_Robin 9_56 Bilateral14_t15-54,Bilateral,24.0,22.0
15,2016-10-19,AM,L15_700_Robin,19_10_2016 level15_700_Robin 9_56 Bilateral14_t15-54,Bilateral,14.0,11.0
16,2016-10-19,AM,L15_700_Robin,19_10_2016 level15_700_Robin 9_56 Bilateral14_t15-54,Bilateral,14.0,11.0
17,2016-10-19,AM,L15_700_Robin,19_10_2016 level15_700_Robin 9_56 Bilateral14_t15-54,Bilateral,14.0,11.0
18,2016-10-19,AM,L15_700_Robin,19_10_2016 level15_700_Robin 9_56 Bilateral14_t15-54,Bilateral,14.0,11.0
19,2016-10-19,AM,L15_700_Robin,19_10_2016 level15_700_Robin 9_56 Bilateral14_t15-54,Bilateral,14.0,11.0
20,2016-10-19,AM,L15_700_Robin,19_10_2016 level15_700_Robin 9_56 Bilateral14_t15-54,Bilateral,14.0,11.0
21,2016-10-19,AM,L15_700_Robin,19_10_2016 level15_700_Robin 9_56 Bilateral14_t15-54,Bilateral,14.0,11.0
22,2016-10-19,AM,L15_700_Robin,19_10_2016 level15_700_Robin 9_56 Bilateral14_t15-54,Bilateral,13.6,10.5
23,2016-10-19,AM,L15_700_Robin,19_10_2016 level15_700_Robin 9_56 Bilateral14_t15-54,Bilateral,13.6,10.5
24,2016-10-19,AM,L15_700_Robin,19_10_2016 level15_700_Robin 9_56 Bilateral14_t15-54,Bilateral,13.6,10.5
25,2016-10-19,AM,L15_700_Robin,19_10_2016 level15_700_Robin 9_56 Bilateral14_t15-54,Bilateral,13.6,10.5
26,2016-10-19,AM,L15_700_Robin,19_10_2016 level15_700_Robin 9_56 Bilateral14_t15-54,Bilateral,13.6,10.5
27,2016-10-19,AM,L15_700_Robin,19_10_2016 level15_700_Robin 9_56 Bilateral14_t15-54,Bilateral,13.6,10.5
28,2016-10-19,AM,L15_700_Robin,19_10_2016 level15_700_Robin 9_56 Bilateral14_t15-54,Bilateral,13.6,10.5
29,2016-10-19,AM,L15_700_Robin,19_10_2016 level15_700_Robin 9_56 Bilateral14_t15-54,Bilateral,13.6,10.5
30,2016-10-19,AM,L15_700_Robin,19_10_2016 level15_700_Robin 9_56 Bilateral14_t15-54,Bilateral,13.5,10.0
31,2016-10-19,AM,L15_700_Robin,19_10_2016 level15_700_Robin 9_56 Bilateral14_t15-54,Bilateral,13.5,10.0
32,2016-10-19,AM,L15_700_Robin,19_10_2016 level15_700_Robin 9_56 Bilateral14_t15-54,Bilateral,13.5,10.0
33,2016-10-19,AM,L15_700_Robin,19_10_2016 level15_700_Robin 9_56 Bilateral14_t15-54,Bilateral,13.5,10.0
34,2016-10-19,AM,L15_700_Robin,19_10_2016 level15_700_Robin 9_56 Bilateral14_t15-54,Bilateral,12.9,9.2
35,2016-10-19,AM,L15_700_Robin,19_10_2016 level15_700_Robin 9_56 Bilateral14_t15-54,Bilateral,12.9,9.2
36,2016-10-19,AM,L15_700_Robin,19_10_2016 level15_700_Robin 9_56 Bilateral14_t15-54,Bilateral,12.9,9.2
37,2016-10-19,AM,L15_700_Robin,19_10_2016 level15_700_Robin 9_56 Bilateral14_t15-54,Bilateral,12.9,9.2
38,2016-10-19,AM,L15_700_Robin,19_10_2016 level15_700_Robin 9_56 Bilateral14_t15-54,Bilateral,12.9,9.2
39,2016-10-19,AM,L15_700_Robin,19_10_2016 level15_700_Robin 9_56 Bilateral14_t15-54,Bilateral,12.9,9.2
1,2016-10-21,AM,L15_700_Robin,21_10_2016 level15_700_Robin 9_16 Bilateral_T8,Bilateral,18.6,21.6
2,2016-10-21,AM,L15_700_Robin,21_10_2016 level15_700_Robin 9_16 Bilateral_T8,Bilateral,18.6,21.6
3,2016-10-21,AM,L15_700_Robin,21_10_2016 level15_700_Robin 9_16 Bilateral_T8,Bilateral,18.6,21.6
4,2016-10-21,AM,L15_700_Robin,21_10_2016 level15_700_Robin 9_16 Bilateral_T8,Bilateral,18.6,21.6
5,2016-10-21,AM,L15_700_Robin,21_10_2016 level15_700_Robin 9_16 Bilateral_T8,Bilateral,10.7,13.0
6,2016-10-21,AM,L15_700_Robin,21_10_2016 level15_700_Robin 9_16 Bilateral_T8,Bilateral,10.7,13.0
7,2016-10-21,AM,L15_700_Robin,21_10_2016 level15_700_Robin 9_16 Bilateral_T8,Bilateral,10.7,13.0
8,2016-10-21,AM,L15_700_Robin,21_10_2016 level15_700_Robin 9_16 Bilateral_T8,Bilateral,9.5,11.0
9,2016-10-21,AM,L15_700_Robin,21_10_2016 level15_700_Robin 9_16 Bilateral_T8,Bilateral,9.5,11.0
10,2016-10-21,AM,L15_700_Robin,21_10_2016 level15_700_Robin 9_16 Bilateral_T8,Bilateral,9.5,11.0
11,2016-10-21,AM,L15_700_Robin,21_10_2016 level15_700_Robin 9_16 Bilateral_T8,Bilateral,9.5,11.0
12,2016-10-21,AM,L15_700_Robin,21_10_2016 level15_700_Robin 9_16 Bilateral_T8,Bilateral,9.5,11.0
13,2016-10-21,AM,L15_700_Robin,21_10_2016 level15_700_Robin 9_16 Bilateral_T8,Bilateral,9.5,11.0
14,2016-10-21,AM,L15_700_Robin,21_10_2016 level15_700_Robin 9_16 Bilateral_T8,Bilateral,9.5,11.0
15,2016-10-21,AM,L15_700_Robin,21_10_2016 level15_700_Robin 9_16 Bilateral_T8,Bilateral,9.5,11.0
16,2016-10-21,AM,L15_700_Robin,21_10_2016 level15_700_Robin 9_16 Bilateral_T8,Bilateral,9.5,11.0
17,2016-10-21,AM,L15_700_Robin,21_10_2016 level15_700_Robin 9_16 Bilateral_T8,Bilateral,9.5,11.0
18,2016-10-21,AM,L15_700_Robin,21_10_2016 level15_700_Robin 9_16 Bilateral_T8,Bilateral,9.5,11.0
19,2016-10-21,AM,L15_700_Robin,21_10_2016 level15_700_Robin 9_16 Bilateral_T8,Bilateral,9.5,11.0
20,2016-10-21,AM,L15_700_Robin,21_10_2016 level15_700_Robin 9_16 Bilateral_T8,Bilateral,9.5,11.0
21,2016-10-21,AM,L15_700_Robin,21_10_2016 level15_700_Robin 9_16 Bilateral_T8,Bilateral,9.5,11.0
22,2016-10-21,AM,L15_700_Robin,21_10_2016 level15_700_Robin 9_16 Bilateral_T8,Bilateral,9.5,11.0
23,2016-10-21,AM,L15_700_Robin,21_10_2016 level15_700_Robin 9_16 Bilateral_T8,Bilateral,9.5,11.0
24,2016-10-21,AM,L15_700_Robin,21_10_2016 level15_700_Robin 9_16 Bilateral_T8,Bilateral,9.5,11.0
25,2016-10-21,AM,L15_700_Robin,21_10_2016 level15_700_Robin 9_16 Bilateral_T8,Bilateral,9.5,11.0
26,2016-10-21,AM,L15_700_Robin,21_10_2016 level15_700_Robin 9_16 Bilateral_T8,Bilateral,9.5,11.0
27,2016-10-21,AM,L15_700_Robin,21_10_2016 level15_700_Robin 9_16 Bilateral_T8,Bilateral,9.5,11.0
28,2016-10-21,AM,L15_700_Robin,21_10_2016 level15_700_Robin 9_16 Bilateral_T8,Bilateral,9.0,7.5
29,2016-10-21,AM,L15_700_Robin,21_10_2016 level15_700_Robin 9_16 Bilateral_T8,Bilateral,9.0,7.5
30,2016-10-21,AM,L15_700_Robin,21_10_2016 level15_700_Robin 9_16 Bilateral_T8,Bilateral,9.0,7.5
31,2016-10-21,AM,L15_700_Robin,21_10_2016 level15_700_Robin 9_16 Bilateral_T8,Bilateral,9.0,7.5
32,2016-10-21,AM,L15_700_Robin,21_10_2016 level15_700_Robin 9_16 Bilateral_T8,Bilateral,9.0,7.5
33,2016-10-21,AM,L15_700_Robin,21_10_2016 level15_700_Robin 9_16 Bilateral_T8,Bilateral,9.0,7.5
34,2016-10-21,AM,L15_700_Robin,21_10_2016 level15_700_Robin 9_16 Bilateral_T8,Bilateral,9.0,7.5
35,2016-10-21,AM,L15_700_Robin,21_10_2016 level15_700_Robin 9_16 Bilateral_T8,Bilateral,9.0,7.5
36,2016-10-21,AM,L15_700_Robin,21_10_2016 level15_700_Robin 9_16 Bilateral_T8,Bilateral,9.0,7.5
37,2016-10-21,AM,L15_700_Robin,21_10_2016 level15_700_Robin 9_16 Bilateral_T8,Bilateral,9.0,7.5
38,2016-10-21,AM,L15_700_Robin,21_10_2016 level15_700_Robin 9_16 Bilateral_T8,Bilateral,9.0,7.5
39,2016-10-21,AM,L15_700_Robin,21_10_2016 level15_700_Robin 9_16 Bilateral_T8,Bilateral,9.0,7.5
