Condition,Spkr_Rad,nTrials,nCorrect,pCorrect,iteration
Control,0.5235987755982988,132,76,57.57575757575758,36
Control,1.0471975511965976,132,77,58.333333333333336,36
Control,1.5707963267948966,132,89,67.42424242424242,36
Bilateral,-1.5707963267948966,132,127,96.21212121212122,37
Bilateral,-1.0471975511965976,132,36,27.27272727272727,37
Bilateral,-0.5235987755982988,132,34,25.757575757575758,37
Bilateral,0.0,132,27,20.454545454545457,37
Bilateral,0.5235987755982988,132,54,40.909090909090914,37
Bilateral,1.0471975511965976,132,44,33.33333333333333,37
Bilateral,1.5707963267948966,132,57,43.18181818181818,37
Control,-1.5707963267948966,132,113,85.60606060606061,37
Control,-1.0471975511965976,132,62,46.96969696969697,37
Control,-0.5235987755982988,132,66,50.0,37
Control,0.0,132,45,34.090909090909086,37
Control,0.5235987755982988,132,79,59.84848484848485,37
Control,1.0471975511965976,132,76,57.57575757575758,37
Control,1.5707963267948966,132,71,53.78787878787878,37
Bilateral,-1.5707963267948966,132,124,93.93939393939394,38
Bilateral,-1.0471975511965976,132,40,30.303030303030305,38
Bilateral,-0.5235987755982988,132,37,28.030303030303028,38
Bilateral,0.0,132,23,17.424242424242426,38
Bilateral,0.5235987755982988,132,56,42.42424242424242,38
Bilateral,1.0471975511965976,132,49,37.121212121212125,38
Bilateral,1.5707963267948966,132,60,45.45454545454545,38
Control,-1.5707963267948966,132,109,82.57575757575758,38
Control,-1.0471975511965976,132,74,56.060606060606055,38
Control,-0.5235987755982988,132,74,56.060606060606055,38
Control,0.0,132,35,26.515151515151516,38
Control,0.5235987755982988,132,68,51.515151515151516,38
Control,1.0471975511965976,132,70,53.03030303030303,38
Control,1.5707963267948966,132,84,63.63636363636363,38
Bilateral,-1.5707963267948966,132,129,97.72727272727273,39
Bilateral,-1.0471975511965976,132,42,31.818181818181817,39
Bilateral,-0.5235987755982988,132,35,26.515151515151516,39
Bilateral,0.0,132,46,34.84848484848485,39
Bilateral,0.5235987755982988,132,64,48.484848484848484,39
Bilateral,1.0471975511965976,132,42,31.818181818181817,39
Bilateral,1.5707963267948966,132,67,50.75757575757576,39
Control,-1.5707963267948966,132,114,86.36363636363636,39
Control,-1.0471975511965976,132,71,53.78787878787878,39
Control,-0.5235987755982988,132,70,53.03030303030303,39
Control,0.0,132,52,39.39393939393939,39
Control,0.5235987755982988,132,70,53.03030303030303,39
Control,1.0471975511965976,132,71,53.78787878787878,39
Control,1.5707963267948966,132,74,56.060606060606055,39
Bilateral,-1.5707963267948966,132,127,96.21212121212122,40
Bilateral,-1.0471975511965976,132,37,28.030303030303028,40
Bilateral,-0.5235987755982988,132,27,20.454545454545457,40
Bilateral,0.0,132,42,31.818181818181817,40
Bilateral,0.5235987755982988,132,39,29.545454545454547,40
Bilateral,1.0471975511965976,132,49,37.121212121212125,40
Bilateral,1.5707963267948966,132,66,50.0,40
Control,-1.5707963267948966,132,111,84.0909090909091,40
Control,-1.0471975511965976,132,86,65.15151515151516,40
Control,-0.5235987755982988,132,68,51.515151515151516,40
Control,0.0,132,38,28.78787878787879,40
Control,0.5235987755982988,132,69,52.27272727272727,40
Control,1.0471975511965976,132,73,55.3030303030303,40
Control,1.5707963267948966,132,71,53.78787878787878,40
Bilateral,-1.5707963267948966,132,130,98.48484848484848,41
Bilateral,-1.0471975511965976,132,33,25.0,41
Bilateral,-0.5235987755982988,132,39,29.545454545454547,41
Bilateral,0.0,132,37,28.030303030303028,41
Bilateral,0.5235987755982988,132,58,43.93939393939394,41
Bilateral,1.0471975511965976,132,43,32.57575757575758,41
Bilateral,1.5707963267948966,132,60,45.45454545454545,41
Control,-1.5707963267948966,132,114,86.36363636363636,41
Control,-1.0471975511965976,132,73,55.3030303030303,41
Control,-0.5235987755982988,132,76,57.57575757575758,41
Control,0.0,132,43,32.57575757575758,41
Control,0.5235987755982988,132,74,56.060606060606055,41
Control,1.0471975511965976,132,69,52.27272727272727,41
Control,1.5707963267948966,132,71,53.78787878787878,41
Bilateral,-1.5707963267948966,132,130,98.48484848484848,42
Bilateral,-1.0471975511965976,132,53,40.15151515151515,42
Bilateral,-0.5235987755982988,132,30,22.727272727272727,42
Bilateral,0.0,132,38,28.78787878787879,42
Bilateral,0.5235987755982988,132,48,36.36363636363637,42
Bilateral,1.0471975511965976,132,49,37.121212121212125,42
Bilateral,1.5707963267948966,132,64,48.484848484848484,42
Control,-1.5707963267948966,132,106,80.3030303030303,42
Control,-1.0471975511965976,132,81,61.36363636363637,42
Control,-0.5235987755982988,132,75,56.81818181818182,42
Control,0.0,132,49,37.121212121212125,42
Control,0.5235987755982988,132,71,53.78787878787878,42
Control,1.0471975511965976,132,79,59.84848484848485,42
Control,1.5707963267948966,132,79,59.84848484848485,42
Bilateral,-1.5707963267948966,132,129,97.72727272727273,43
Bilateral,-1.0471975511965976,132,36,27.27272727272727,43
Bilateral,-0.5235987755982988,132,29,21.96969696969697,43
Bilateral,0.0,132,34,25.757575757575758,43
Bilateral,0.5235987755982988,132,49,37.121212121212125,43
Bilateral,1.0471975511965976,132,43,32.57575757575758,43
Bilateral,1.5707963267948966,132,69,52.27272727272727,43
Control,-1.5707963267948966,132,103,78.03030303030303,43
Control,-1.0471975511965976,132,82,62.121212121212125,43
Control,-0.5235987755982988,132,77,58.333333333333336,43
Control,0.0,132,40,30.303030303030305,43
Control,0.5235987755982988,132,65,49.24242424242424,43
Control,1.0471975511965976,132,75,56.81818181818182,43
Control,1.5707963267948966,132,79,59.84848484848485,43
Bilateral,-1.5707963267948966,132,126,95.45454545454545,44
Bilateral,-1.0471975511965976,132,40,30.303030303030305,44
Bilateral,-0.5235987755982988,132,33,25.0,44
Bilateral,0.0,132,25,18.939393939393938,44
Bilateral,0.5235987755982988,132,51,38.63636363636363,44
Bilateral,1.0471975511965976,132,36,27.27272727272727,44
Bilateral,1.5707963267948966,132,63,47.72727272727273,44
Control,-1.5707963267948966,132,114,86.36363636363636,44
Control,-1.0471975511965976,132,71,53.78787878787878,44
Control,-0.5235987755982988,132,79,59.84848484848485,44
Control,0.0,132,41,31.060606060606062,44
Control,0.5235987755982988,132,77,58.333333333333336,44
Control,1.0471975511965976,132,66,50.0,44
Control,1.5707963267948966,132,79,59.84848484848485,44
Bilateral,-1.5707963267948966,132,128,96.96969696969697,45
Bilateral,-1.0471975511965976,132,42,31.818181818181817,45
Bilateral,-0.5235987755982988,132,30,22.727272727272727,45
Bilateral,0.0,132,35,26.515151515151516,45
Bilateral,0.5235987755982988,132,45,34.090909090909086,45
Bilateral,1.0471975511965976,132,47,35.60606060606061,45
Bilateral,1.5707963267948966,132,63,47.72727272727273,45
Control,-1.5707963267948966,132,107,81.06060606060606,45
Control,-1.0471975511965976,132,74,56.060606060606055,45
Control,-0.5235987755982988,132,72,54.54545454545454,45
Control,0.0,132,46,34.84848484848485,45
Control,0.5235987755982988,132,77,58.333333333333336,45
Control,1.0471975511965976,132,83,62.878787878787875,45
Control,1.5707963267948966,132,67,50.75757575757576,45
Bilateral,-1.5707963267948966,132,130,98.48484848484848,46
Bilateral,-1.0471975511965976,132,44,33.33333333333333,46
Bilateral,-0.5235987755982988,132,36,27.27272727272727,46
Bilateral,0.0,132,30,22.727272727272727,46
Bilateral,0.5235987755982988,132,39,29.545454545454547,46
Bilateral,1.0471975511965976,132,45,34.090909090909086,46
Bilateral,1.5707963267948966,132,59,44.696969696969695,46
Control,-1.5707963267948966,132,109,82.57575757575758,46
Control,-1.0471975511965976,132,71,53.78787878787878,46
Control,-0.5235987755982988,132,73,55.3030303030303,46
Control,0.0,132,45,34.090909090909086,46
Control,0.5235987755982988,132,76,57.57575757575758,46
Control,1.0471975511965976,132,75,56.81818181818182,46
Control,1.5707963267948966,132,78,59.09090909090909,46
Bilateral,-1.5707963267948966,132,127,96.21212121212122,47
Bilateral,-1.0471975511965976,132,39,29.545454545454547,47
Bilateral,-0.5235987755982988,132,35,26.515151515151516,47
Bilateral,0.0,132,40,30.303030303030305,47
Bilateral,0.5235987755982988,132,47,35.60606060606061,47
Bilateral,1.0471975511965976,132,44,33.33333333333333,47
Bilateral,1.5707963267948966,132,64,48.484848484848484,47
Control,-1.5707963267948966,132,115,87.12121212121212,47
Control,-1.0471975511965976,132,76,57.57575757575758,47
Control,-0.5235987755982988,132,76,57.57575757575758,47
Control,0.0,132,43,32.57575757575758,47
Control,0.5235987755982988,132,69,52.27272727272727,47
Control,1.0471975511965976,132,77,58.333333333333336,47
Control,1.5707963267948966,132,78,59.09090909090909,47
Bilateral,-1.5707963267948966,132,127,96.21212121212122,48
Bilateral,-1.0471975511965976,132,31,23.484848484848484,48
Bilateral,-0.5235987755982988,132,29,21.96969696969697,48
Bilateral,0.0,132,31,23.484848484848484,48
Bilateral,0.5235987755982988,132,50,37.878787878787875,48
Bilateral,1.0471975511965976,132,43,32.57575757575758,48
Bilateral,1.5707963267948966,132,60,45.45454545454545,48
Control,-1.5707963267948966,132,110,83.33333333333334,48
Control,-1.0471975511965976,132,77,58.333333333333336,48
Control,-0.5235987755982988,132,69,52.27272727272727,48
Control,0.0,132,33,25.0,48
Control,0.5235987755982988,132,67,50.75757575757576,48
Control,1.0471975511965976,132,79,59.84848484848485,48
Control,1.5707963267948966,132,74,56.060606060606055,48
Bilateral,-1.5707963267948966,132,126,95.45454545454545,49
Bilateral,-1.0471975511965976,132,42,31.818181818181817,49
Bilateral,-0.5235987755982988,132,32,24.242424242424242,49
Bilateral,0.0,132,34,25.757575757575758,49
Bilateral,0.5235987755982988,132,50,37.878787878787875,49
Bilateral,1.0471975511965976,132,45,34.090909090909086,49
Bilateral,1.5707963267948966,132,67,50.75757575757576,49
Control,-1.5707963267948966,132,107,81.06060606060606,49
Control,-1.0471975511965976,132,77,58.333333333333336,49
Control,-0.5235987755982988,132,59,44.696969696969695,49
Control,0.0,132,49,37.121212121212125,49
Control,0.5235987755982988,132,61,46.21212121212121,49
Control,1.0471975511965976,132,69,52.27272727272727,49
Control,1.5707963267948966,132,87,65.9090909090909,49
Bilateral,-1.5707963267948966,132,129,97.72727272727273,50
Bilateral,-1.0471975511965976,132,42,31.818181818181817,50
Bilateral,-0.5235987755982988,132,37,28.030303030303028,50
Bilateral,0.0,132,43,32.57575757575758,50
Bilateral,0.5235987755982988,132,47,35.60606060606061,50
Bilateral,1.0471975511965976,132,51,38.63636363636363,50
Bilateral,1.5707963267948966,132,56,42.42424242424242,50
Control,-1.5707963267948966,132,111,84.0909090909091,50
Control,-1.0471975511965976,132,74,56.060606060606055,50
Control,-0.5235987755982988,132,61,46.21212121212121,50
Control,0.0,132,50,37.878787878787875,50
Control,0.5235987755982988,132,67,50.75757575757576,50
Control,1.0471975511965976,132,72,54.54545454545454,50
Control,1.5707963267948966,132,76,57.57575757575758,50
Bilateral,-1.5707963267948966,132,128,96.96969696969697,51
Bilateral,-1.0471975511965976,132,41,31.060606060606062,51
Bilateral,-0.5235987755982988,132,36,27.27272727272727,51
Bilateral,0.0,132,33,25.0,51
Bilateral,0.5235987755982988,132,53,40.15151515151515,51
Bilateral,1.0471975511965976,132,45,34.090909090909086,51
Bilateral,1.5707963267948966,132,64,48.484848484848484,51
Control,-1.5707963267948966,132,110,83.33333333333334,51
Control,-1.0471975511965976,132,75,56.81818181818182,51
Control,-0.5235987755982988,132,65,49.24242424242424,51
Control,0.0,132,52,39.39393939393939,51
Control,0.5235987755982988,132,58,43.93939393939394,51
Control,1.0471975511965976,132,81,61.36363636363637,51
Control,1.5707963267948966,132,83,62.878787878787875,51
Bilateral,-1.5707963267948966,132,125,94.6969696969697,52
Bilateral,-1.0471975511965976,132,38,28.78787878787879,52
Bilateral,-0.5235987755982988,132,32,24.242424242424242,52
Bilateral,0.0,132,37,28.030303030303028,52
Bilateral,0.5235987755982988,132,48,36.36363636363637,52
Bilateral,1.0471975511965976,132,47,35.60606060606061,52
Bilateral,1.5707963267948966,132,59,44.696969696969695,52
Control,-1.5707963267948966,132,110,83.33333333333334,52
Control,-1.0471975511965976,132,90,68.18181818181817,52
Control,-0.5235987755982988,132,70,53.03030303030303,52
Control,0.0,132,47,35.60606060606061,52
Control,0.5235987755982988,132,76,57.57575757575758,52
Control,1.0471975511965976,132,78,59.09090909090909,52
Control,1.5707963267948966,132,76,57.57575757575758,52
Bilateral,-1.5707963267948966,132,127,96.21212121212122,53
Bilateral,-1.0471975511965976,132,43,32.57575757575758,53
Bilateral,-0.5235987755982988,132,32,24.242424242424242,53
Bilateral,0.0,132,32,24.242424242424242,53
Bilateral,0.5235987755982988,132,50,37.878787878787875,53
Bilateral,1.0471975511965976,132,44,33.33333333333333,53
Bilateral,1.5707963267948966,132,74,56.060606060606055,53
Control,-1.5707963267948966,132,110,83.33333333333334,53
Control,-1.0471975511965976,132,72,54.54545454545454,53
Control,-0.5235987755982988,132,70,53.03030303030303,53
Control,0.0,132,47,35.60606060606061,53
Control,0.5235987755982988,132,66,50.0,53
Control,1.0471975511965976,132,77,58.333333333333336,53
Control,1.5707963267948966,132,84,63.63636363636363,53
Bilateral,-1.5707963267948966,132,130,98.48484848484848,54
Bilateral,-1.0471975511965976,132,41,31.060606060606062,54
Bilateral,-0.5235987755982988,132,32,24.242424242424242,54
Bilateral,0.0,132,35,26.515151515151516,54
Bilateral,0.5235987755982988,132,40,30.303030303030305,54
Bilateral,1.0471975511965976,132,49,37.121212121212125,54
Bilateral,1.5707963267948966,132,65,49.24242424242424,54
Control,-1.5707963267948966,132,109,82.57575757575758,54
Control,-1.0471975511965976,132,75,56.81818181818182,54
Control,-0.5235987755982988,132,73,55.3030303030303,54
Control,0.0,132,47,35.60606060606061,54
Control,0.5235987755982988,132,68,51.515151515151516,54
Control,1.0471975511965976,132,89,67.42424242424242,54
Control,1.5707963267948966,132,79,59.84848484848485,54
Bilateral,-1.5707963267948966,132,129,97.72727272727273,55
Bilateral,-1.0471975511965976,132,46,34.84848484848485,55
Bilateral,-0.5235987755982988,132,33,25.0,55
Bilateral,0.0,132,33,25.0,55
Bilateral,0.5235987755982988,132,52,39.39393939393939,55
Bilateral,1.0471975511965976,132,52,39.39393939393939,55
Bilateral,1.5707963267948966,132,70,53.03030303030303,55
Control,-1.5707963267948966,132,120,90.9090909090909,55
Control,-1.0471975511965976,132,74,56.060606060606055,55
Control,-0.5235987755982988,132,81,61.36363636363637,55
Control,0.0,132,41,31.060606060606062,55
Control,0.5235987755982988,132,69,52.27272727272727,55
Control,1.0471975511965976,132,63,47.72727272727273,55
Control,1.5707963267948966,132,78,59.09090909090909,55
Bilateral,-1.5707963267948966,132,127,96.21212121212122,56
Bilateral,-1.0471975511965976,132,37,28.030303030303028,56
Bilateral,-0.5235987755982988,132,27,20.454545454545457,56
Bilateral,0.0,132,30,22.727272727272727,56
Bilateral,0.5235987755982988,132,52,39.39393939393939,56
Bilateral,1.0471975511965976,132,45,34.090909090909086,56
Bilateral,1.5707963267948966,132,70,53.03030303030303,56
Control,-1.5707963267948966,132,117,88.63636363636364,56
Control,-1.0471975511965976,132,76,57.57575757575758,56
Control,-0.5235987755982988,132,65,49.24242424242424,56
Control,0.0,132,41,31.060606060606062,56
Control,0.5235987755982988,132,78,59.09090909090909,56
Control,1.0471975511965976,132,75,56.81818181818182,56
Control,1.5707963267948966,132,75,56.81818181818182,56
Bilateral,-1.5707963267948966,132,129,97.72727272727273,57
Bilateral,-1.0471975511965976,132,42,31.818181818181817,57
Bilateral,-0.5235987755982988,132,25,18.939393939393938,57
Bilateral,0.0,132,33,25.0,57
Bilateral,0.5235987755982988,132,42,31.818181818181817,57
Bilateral,1.0471975511965976,132,48,36.36363636363637,57
Bilateral,1.5707963267948966,132,62,46.96969696969697,57
Control,-1.5707963267948966,132,118,89.39393939393939,57
Control,-1.0471975511965976,132,64,48.484848484848484,57
Control,-0.5235987755982988,132,73,55.3030303030303,57
Control,0.0,132,40,30.303030303030305,57
Control,0.5235987755982988,132,70,53.03030303030303,57
Control,1.0471975511965976,132,68,51.515151515151516,57
Control,1.5707963267948966,132,68,51.515151515151516,57
Bilateral,-1.5707963267948966,132,124,93.93939393939394,58
Bilateral,-1.0471975511965976,132,38,28.78787878787879,58
Bilateral,-0.5235987755982988,132,25,18.939393939393938,58
Bilateral,0.0,132,39,29.545454545454547,58
Bilateral,0.5235987755982988,132,50,37.878787878787875,58
Bilateral,1.0471975511965976,132,48,36.36363636363637,58
Bilateral,1.5707963267948966,132,69,52.27272727272727,58
Control,-1.5707963267948966,132,113,85.60606060606061,58
Control,-1.0471975511965976,132,79,59.84848484848485,58
Control,-0.5235987755982988,132,62,46.96969696969697,58
Control,0.0,132,46,34.84848484848485,58
Control,0.5235987755982988,132,71,53.78787878787878,58
Control,1.0471975511965976,132,86,65.15151515151516,58
Control,1.5707963267948966,132,80,60.60606060606061,58
Bilateral,-1.5707963267948966,132,131,99.24242424242425,59
Bilateral,-1.0471975511965976,132,39,29.545454545454547,59
Bilateral,-0.5235987755982988,132,33,25.0,59
Bilateral,0.0,132,36,27.27272727272727,59
Bilateral,0.5235987755982988,132,43,32.57575757575758,59
Bilateral,1.0471975511965976,132,52,39.39393939393939,59
Bilateral,1.5707963267948966,132,55,41.66666666666667,59
Control,-1.5707963267948966,132,111,84.0909090909091,59
