Condition,spkr_hemifield,nTrials,nCorrect,pCorrect,iteration
Bilateral,L,207,98,47.34299516908212,631
Bilateral,R,207,77,37.19806763285024,631
Control,L,207,150,72.46376811594203,631
Control,R,207,116,56.038647342995176,631
Left,L,207,137,66.18357487922705,631
Left,R,207,72,34.78260869565217,631
Right,L,207,117,56.52173913043478,631
Right,R,207,90,43.47826086956522,631
Bilateral,L,207,99,47.82608695652174,632
Bilateral,R,207,82,39.61352657004831,632
Control,L,207,123,59.42028985507246,632
Control,R,207,121,58.454106280193244,632
Left,L,207,144,69.56521739130434,632
Left,R,207,71,34.29951690821256,632
Right,L,207,123,59.42028985507246,632
Right,R,207,90,43.47826086956522,632
Bilateral,L,207,116,56.038647342995176,633
Bilateral,R,207,83,40.09661835748793,633
Control,L,207,125,60.38647342995169,633
Control,R,207,129,62.31884057971014,633
Left,L,207,139,67.14975845410628,633
Left,R,207,75,36.231884057971016,633
Right,L,207,120,57.971014492753625,633
Right,R,207,91,43.96135265700483,633
Bilateral,L,207,103,49.75845410628019,634
Bilateral,R,207,66,31.88405797101449,634
Control,L,207,131,63.28502415458937,634
Control,R,207,115,55.55555555555556,634
Left,L,207,132,63.76811594202898,634
Left,R,207,77,37.19806763285024,634
Right,L,207,121,58.454106280193244,634
Right,R,207,99,47.82608695652174,634
Bilateral,L,207,117,56.52173913043478,635
Bilateral,R,207,77,37.19806763285024,635
Control,L,207,125,60.38647342995169,635
Control,R,207,115,55.55555555555556,635
Left,L,207,127,61.35265700483091,635
Left,R,207,75,36.231884057971016,635
Right,L,207,120,57.971014492753625,635
Right,R,207,88,42.51207729468599,635
Bilateral,L,207,99,47.82608695652174,636
Bilateral,R,207,79,38.164251207729464,636
Control,L,207,127,61.35265700483091,636
Control,R,207,106,51.20772946859904,636
Left,L,207,140,67.6328502415459,636
Left,R,207,88,42.51207729468599,636
Right,L,207,130,62.80193236714976,636
Right,R,207,95,45.893719806763286,636
Bilateral,L,207,100,48.309178743961354,637
Bilateral,R,207,90,43.47826086956522,637
Control,L,207,144,69.56521739130434,637
Control,R,207,114,55.072463768115945,637
Left,L,207,135,65.21739130434783,637
Left,R,207,73,35.26570048309179,637
Right,L,207,112,54.106280193236714,637
Right,R,207,105,50.72463768115942,637
Bilateral,L,207,113,54.589371980676326,638
Bilateral,R,207,87,42.028985507246375,638
Control,L,207,144,69.56521739130434,638
Control,R,207,109,52.65700483091788,638
Left,L,207,144,69.56521739130434,638
Left,R,207,86,41.54589371980676,638
Right,L,207,120,57.971014492753625,638
Right,R,207,105,50.72463768115942,638
Bilateral,L,207,109,52.65700483091788,639
Bilateral,R,207,84,40.57971014492754,639
Control,L,207,130,62.80193236714976,639
Control,R,207,117,56.52173913043478,639
Left,L,207,132,63.76811594202898,639
Left,R,207,83,40.09661835748793,639
Right,L,207,124,59.90338164251207,639
Right,R,207,95,45.893719806763286,639
Bilateral,L,207,107,51.690821256038646,640
Bilateral,R,207,80,38.64734299516908,640
Control,L,207,140,67.6328502415459,640
Control,R,207,110,53.14009661835749,640
Left,L,207,128,61.83574879227053,640
Left,R,207,70,33.81642512077295,640
Right,L,207,109,52.65700483091788,640
Right,R,207,97,46.85990338164252,640
Bilateral,L,207,109,52.65700483091788,641
Bilateral,R,207,76,36.71497584541063,641
Control,L,207,139,67.14975845410628,641
Control,R,207,108,52.17391304347826,641
Left,L,207,136,65.70048309178745,641
Left,R,207,73,35.26570048309179,641
Right,L,207,111,53.62318840579711,641
Right,R,207,102,49.275362318840585,641
Bilateral,L,207,97,46.85990338164252,642
Bilateral,R,207,83,40.09661835748793,642
Control,L,207,142,68.59903381642512,642
Control,R,207,107,51.690821256038646,642
Left,L,207,136,65.70048309178745,642
Left,R,207,81,39.130434782608695,642
Right,L,207,118,57.00483091787439,642
Right,R,207,104,50.24154589371981,642
Bilateral,L,207,107,51.690821256038646,643
Bilateral,R,207,78,37.68115942028986,643
Control,L,207,138,66.66666666666666,643
Control,R,207,122,58.93719806763285,643
Left,L,207,133,64.25120772946859,643
Left,R,207,73,35.26570048309179,643
Right,L,207,112,54.106280193236714,643
Right,R,207,104,50.24154589371981,643
Bilateral,L,207,104,50.24154589371981,644
Bilateral,R,207,77,37.19806763285024,644
Control,L,207,126,60.86956521739131,644
Control,R,207,123,59.42028985507246,644
Left,L,207,127,61.35265700483091,644
Left,R,207,77,37.19806763285024,644
Right,L,207,116,56.038647342995176,644
Right,R,207,99,47.82608695652174,644
Bilateral,L,207,101,48.792270531400966,645
Bilateral,R,207,81,39.130434782608695,645
Control,L,207,144,69.56521739130434,645
Control,R,207,119,57.48792270531401,645
Left,L,207,130,62.80193236714976,645
Left,R,207,79,38.164251207729464,645
Right,L,207,127,61.35265700483091,645
Right,R,207,103,49.75845410628019,645
Bilateral,L,207,102,49.275362318840585,646
Bilateral,R,207,83,40.09661835748793,646
Control,L,207,131,63.28502415458937,646
Control,R,207,120,57.971014492753625,646
Left,L,207,134,64.73429951690821,646
Left,R,207,90,43.47826086956522,646
Right,L,207,121,58.454106280193244,646
Right,R,207,114,55.072463768115945,646
Bilateral,L,207,106,51.20772946859904,647
Bilateral,R,207,77,37.19806763285024,647
Control,L,207,140,67.6328502415459,647
Control,R,207,101,48.792270531400966,647
Left,L,207,128,61.83574879227053,647
Left,R,207,83,40.09661835748793,647
Right,L,207,117,56.52173913043478,647
Right,R,207,108,52.17391304347826,647
Bilateral,L,207,99,47.82608695652174,648
Bilateral,R,207,79,38.164251207729464,648
Control,L,207,131,63.28502415458937,648
Control,R,207,126,60.86956521739131,648
Left,L,207,137,66.18357487922705,648
Left,R,207,84,40.57971014492754,648
Right,L,207,110,53.14009661835749,648
Right,R,207,93,44.927536231884055,648
Bilateral,L,207,100,48.309178743961354,649
Bilateral,R,207,89,42.99516908212561,649
Control,L,207,141,68.11594202898551,649
Control,R,207,128,61.83574879227053,649
Left,L,207,133,64.25120772946859,649
Left,R,207,84,40.57971014492754,649
Right,L,207,123,59.42028985507246,649
Right,R,207,100,48.309178743961354,649
Bilateral,L,207,93,44.927536231884055,650
Bilateral,R,207,86,41.54589371980676,650
Control,L,207,135,65.21739130434783,650
Control,R,207,112,54.106280193236714,650
Left,L,207,139,67.14975845410628,650
Left,R,207,77,37.19806763285024,650
Right,L,207,115,55.55555555555556,650
Right,R,207,97,46.85990338164252,650
Bilateral,L,207,106,51.20772946859904,651
Bilateral,R,207,89,42.99516908212561,651
Control,L,207,133,64.25120772946859,651
Control,R,207,123,59.42028985507246,651
Left,L,207,141,68.11594202898551,651
Left,R,207,80,38.64734299516908,651
Right,L,207,108,52.17391304347826,651
Right,R,207,109,52.65700483091788,651
Bilateral,L,207,103,49.75845410628019,652
Bilateral,R,207,81,39.130434782608695,652
Control,L,207,139,67.14975845410628,652
Control,R,207,104,50.24154589371981,652
Left,L,207,134,64.73429951690821,652
Left,R,207,70,33.81642512077295,652
Right,L,207,122,58.93719806763285,652
Right,R,207,104,50.24154589371981,652
Bilateral,L,207,108,52.17391304347826,653
Bilateral,R,207,73,35.26570048309179,653
Control,L,207,138,66.66666666666666,653
Control,R,207,109,52.65700483091788,653
Left,L,207,137,66.18357487922705,653
Left,R,207,86,41.54589371980676,653
Right,L,207,120,57.971014492753625,653
Right,R,207,107,51.690821256038646,653
Bilateral,L,207,108,52.17391304347826,654
Bilateral,R,207,92,44.44444444444444,654
Control,L,207,137,66.18357487922705,654
Control,R,207,104,50.24154589371981,654
Left,L,207,137,66.18357487922705,654
Left,R,207,84,40.57971014492754,654
Right,L,207,109,52.65700483091788,654
Right,R,207,101,48.792270531400966,654
Bilateral,L,207,106,51.20772946859904,655
Bilateral,R,207,87,42.028985507246375,655
Control,L,207,146,70.53140096618358,655
Control,R,207,105,50.72463768115942,655
Left,L,207,144,69.56521739130434,655
Left,R,207,65,31.40096618357488,655
Right,L,207,125,60.38647342995169,655
Right,R,207,104,50.24154589371981,655
Bilateral,L,207,104,50.24154589371981,656
Bilateral,R,207,83,40.09661835748793,656
Control,L,207,136,65.70048309178745,656
Control,R,207,118,57.00483091787439,656
Left,L,207,134,64.73429951690821,656
Left,R,207,68,32.850241545893724,656
Right,L,207,113,54.589371980676326,656
Right,R,207,101,48.792270531400966,656
Bilateral,L,207,108,52.17391304347826,657
Bilateral,R,207,78,37.68115942028986,657
Control,L,207,134,64.73429951690821,657
Control,R,207,123,59.42028985507246,657
Left,L,207,133,64.25120772946859,657
Left,R,207,69,33.33333333333333,657
Right,L,207,111,53.62318840579711,657
Right,R,207,96,46.3768115942029,657
Bilateral,L,207,102,49.275362318840585,658
Bilateral,R,207,80,38.64734299516908,658
Control,L,207,124,59.90338164251207,658
Control,R,207,119,57.48792270531401,658
Left,L,207,138,66.66666666666666,658
Left,R,207,83,40.09661835748793,658
Right,L,207,119,57.48792270531401,658
Right,R,207,90,43.47826086956522,658
Bilateral,L,207,99,47.82608695652174,659
Bilateral,R,207,82,39.61352657004831,659
Control,L,207,131,63.28502415458937,659
Control,R,207,111,53.62318840579711,659
Left,L,207,140,67.6328502415459,659
Left,R,207,70,33.81642512077295,659
Right,L,207,107,51.690821256038646,659
Right,R,207,93,44.927536231884055,659
Bilateral,L,207,98,47.34299516908212,660
Bilateral,R,207,79,38.164251207729464,660
Control,L,207,146,70.53140096618358,660
Control,R,207,118,57.00483091787439,660
Left,L,207,131,63.28502415458937,660
Left,R,207,86,41.54589371980676,660
Right,L,207,113,54.589371980676326,660
Right,R,207,104,50.24154589371981,660
Bilateral,L,207,117,56.52173913043478,661
Bilateral,R,207,80,38.64734299516908,661
Control,L,207,137,66.18357487922705,661
Control,R,207,122,58.93719806763285,661
Left,L,207,138,66.66666666666666,661
Left,R,207,73,35.26570048309179,661
Right,L,207,112,54.106280193236714,661
Right,R,207,99,47.82608695652174,661
Bilateral,L,207,96,46.3768115942029,662
Bilateral,R,207,87,42.028985507246375,662
Control,L,207,134,64.73429951690821,662
Control,R,207,112,54.106280193236714,662
Left,L,207,131,63.28502415458937,662
Left,R,207,71,34.29951690821256,662
Right,L,207,119,57.48792270531401,662
Right,R,207,104,50.24154589371981,662
Bilateral,L,207,100,48.309178743961354,663
Bilateral,R,207,81,39.130434782608695,663
Control,L,207,130,62.80193236714976,663
Control,R,207,119,57.48792270531401,663
Left,L,207,132,63.76811594202898,663
Left,R,207,88,42.51207729468599,663
Right,L,207,109,52.65700483091788,663
Right,R,207,102,49.275362318840585,663
Bilateral,L,207,95,45.893719806763286,664
Bilateral,R,207,78,37.68115942028986,664
Control,L,207,135,65.21739130434783,664
Control,R,207,125,60.38647342995169,664
Left,L,207,136,65.70048309178745,664
Left,R,207,59,28.502415458937197,664
Right,L,207,114,55.072463768115945,664
Right,R,207,100,48.309178743961354,664
Bilateral,L,207,106,51.20772946859904,665
Bilateral,R,207,77,37.19806763285024,665
Control,L,207,123,59.42028985507246,665
Control,R,207,108,52.17391304347826,665
Left,L,207,128,61.83574879227053,665
Left,R,207,83,40.09661835748793,665
Right,L,207,120,57.971014492753625,665
Right,R,207,107,51.690821256038646,665
Bilateral,L,207,94,45.410628019323674,666
Bilateral,R,207,95,45.893719806763286,666
Control,L,207,146,70.53140096618358,666
Control,R,207,117,56.52173913043478,666
Left,L,207,140,67.6328502415459,666
Left,R,207,69,33.33333333333333,666
Right,L,207,111,53.62318840579711,666
Right,R,207,114,55.072463768115945,666
Bilateral,L,207,104,50.24154589371981,667
Bilateral,R,207,83,40.09661835748793,667
Control,L,207,135,65.21739130434783,667
Control,R,207,106,51.20772946859904,667
Left,L,207,137,66.18357487922705,667
Left,R,207,77,37.19806763285024,667
Right,L,207,120,57.971014492753625,667
Right,R,207,94,45.410628019323674,667
Bilateral,L,207,105,50.72463768115942,668
Bilateral,R,207,74,35.748792270531396,668
Control,L,207,140,67.6328502415459,668
Control,R,207,135,65.21739130434783,668
Left,L,207,123,59.42028985507246,668
Left,R,207,73,35.26570048309179,668
Right,L,207,124,59.90338164251207,668
Right,R,207,104,50.24154589371981,668
Bilateral,L,207,107,51.690821256038646,669
Bilateral,R,207,65,31.40096618357488,669
Control,L,207,144,69.56521739130434,669
Control,R,207,112,54.106280193236714,669
Left,L,207,132,63.76811594202898,669
Left,R,207,68,32.850241545893724,669
Right,L,207,114,55.072463768115945,669
Right,R,207,100,48.309178743961354,669
Bilateral,L,207,99,47.82608695652174,670
Bilateral,R,207,82,39.61352657004831,670
Control,L,207,142,68.59903381642512,670
Control,R,207,115,55.55555555555556,670
Left,L,207,131,63.28502415458937,670
Left,R,207,77,37.19806763285024,670
Right,L,207,110,53.14009661835749,670
Right,R,207,96,46.3768115942029,670
Bilateral,L,207,101,48.792270531400966,671
Bilateral,R,207,80,38.64734299516908,671
Control,L,207,140,67.6328502415459,671
Control,R,207,109,52.65700483091788,671
Left,L,207,132,63.76811594202898,671
Left,R,207,66,31.88405797101449,671
Right,L,207,114,55.072463768115945,671
Right,R,207,101,48.792270531400966,671
Bilateral,L,207,101,48.792270531400966,672
Bilateral,R,207,79,38.164251207729464,672
Control,L,207,132,63.76811594202898,672
Control,R,207,115,55.55555555555556,672
Left,L,207,131,63.28502415458937,672
Left,R,207,91,43.96135265700483,672
Right,L,207,127,61.35265700483091,672
Right,R,207,89,42.99516908212561,672
Bilateral,L,207,104,50.24154589371981,673
Bilateral,R,207,79,38.164251207729464,673
Control,L,207,127,61.35265700483091,673
Control,R,207,115,55.55555555555556,673
Left,L,207,135,65.21739130434783,673
Left,R,207,72,34.78260869565217,673
Right,L,207,121,58.454106280193244,673
Right,R,207,107,51.690821256038646,673
Bilateral,L,207,107,51.690821256038646,674
Bilateral,R,207,85,41.06280193236715,674
Control,L,207,135,65.21739130434783,674
Control,R,207,115,55.55555555555556,674
Left,L,207,138,66.66666666666666,674
Left,R,207,72,34.78260869565217,674
Right,L,207,122,58.93719806763285,674
Right,R,207,102,49.275362318840585,674
Bilateral,L,207,98,47.34299516908212,675
Bilateral,R,207,81,39.130434782608695,675
Control,L,207,136,65.70048309178745,675
Control,R,207,111,53.62318840579711,675
Left,L,207,136,65.70048309178745,675
Left,R,207,70,33.81642512077295,675
Right,L,207,110,53.14009661835749,675
Right,R,207,99,47.82608695652174,675
Bilateral,L,207,100,48.309178743961354,676
Bilateral,R,207,76,36.71497584541063,676
Control,L,207,134,64.73429951690821,676
Control,R,207,116,56.038647342995176,676
Left,L,207,133,64.25120772946859,676
Left,R,207,72,34.78260869565217,676
Right,L,207,107,51.690821256038646,676
Right,R,207,100,48.309178743961354,676
Bilateral,L,207,106,51.20772946859904,677
Bilateral,R,207,90,43.47826086956522,677
Control,L,207,125,60.38647342995169,677
Control,R,207,124,59.90338164251207,677
Left,L,207,137,66.18357487922705,677
Left,R,207,73,35.26570048309179,677
Right,L,207,118,57.00483091787439,677
Right,R,207,99,47.82608695652174,677
Bilateral,L,207,106,51.20772946859904,678
Bilateral,R,207,84,40.57971014492754,678
Control,L,207,125,60.38647342995169,678
Control,R,207,110,53.14009661835749,678
Left,L,207,128,61.83574879227053,678
Left,R,207,83,40.09661835748793,678
Right,L,207,117,56.52173913043478,678
Right,R,207,102,49.275362318840585,678
Bilateral,L,207,112,54.106280193236714,679
Bilateral,R,207,82,39.61352657004831,679
Control,L,207,133,64.25120772946859,679
Control,R,207,109,52.65700483091788,679
Left,L,207,129,62.31884057971014,679
Left,R,207,71,34.29951690821256,679
Right,L,207,126,60.86956521739131,679
Right,R,207,81,39.130434782608695,679
Bilateral,L,207,99,47.82608695652174,680
Bilateral,R,207,79,38.164251207729464,680
Control,L,207,150,72.46376811594203,680
Control,R,207,102,49.275362318840585,680
Left,L,207,137,66.18357487922705,680
Left,R,207,83,40.09661835748793,680
Right,L,207,111,53.62318840579711,680
Right,R,207,108,52.17391304347826,680
Bilateral,L,207,98,47.34299516908212,681
Bilateral,R,207,92,44.44444444444444,681
Control,L,207,137,66.18357487922705,681
Control,R,207,107,51.690821256038646,681
Left,L,207,135,65.21739130434783,681
Left,R,207,74,35.748792270531396,681
Right,L,207,129,62.31884057971014,681
Right,R,207,106,51.20772946859904,681
Bilateral,L,207,113,54.589371980676326,682
Bilateral,R,207,66,31.88405797101449,682
Control,L,207,130,62.80193236714976,682
Control,R,207,109,52.65700483091788,682
Left,L,207,135,65.21739130434783,682
Left,R,207,73,35.26570048309179,682
Right,L,207,131,63.28502415458937,682
Right,R,207,91,43.96135265700483,682
Bilateral,L,207,98,47.34299516908212,683
Bilateral,R,207,70,33.81642512077295,683
Control,L,207,130,62.80193236714976,683
Control,R,207,125,60.38647342995169,683
Left,L,207,130,62.80193236714976,683
Left,R,207,78,37.68115942028986,683
Right,L,207,110,53.14009661835749,683
Right,R,207,103,49.75845410628019,683
Bilateral,L,207,106,51.20772946859904,684
Bilateral,R,207,78,37.68115942028986,684
Control,L,207,122,58.93719806763285,684
Control,R,207,137,66.18357487922705,684
Left,L,207,132,63.76811594202898,684
Left,R,207,83,40.09661835748793,684
Right,L,207,107,51.690821256038646,684
Right,R,207,96,46.3768115942029,684
Bilateral,L,207,102,49.275362318840585,685
Bilateral,R,207,86,41.54589371980676,685
Control,L,207,138,66.66666666666666,685
Control,R,207,124,59.90338164251207,685
Left,L,207,133,64.25120772946859,685
Left,R,207,79,38.164251207729464,685
Right,L,207,108,52.17391304347826,685
Right,R,207,91,43.96135265700483,685
Bilateral,L,207,100,48.309178743961354,686
Bilateral,R,207,72,34.78260869565217,686
Control,L,207,140,67.6328502415459,686
