Condition,spkr_hemifield,nTrials,nCorrect,pCorrect,iteration
Right,L,207,106,51.20772946859904,734
Right,R,207,95,45.893719806763286,734
Left,L,207,123,59.42028985507246,735
Left,R,207,74,35.748792270531396,735
Right,L,207,114,55.072463768115945,735
Right,R,207,106,51.20772946859904,735
Left,L,207,130,62.80193236714976,736
Left,R,207,60,28.985507246376812,736
Right,L,207,105,50.72463768115942,736
Right,R,207,94,45.410628019323674,736
Left,L,207,138,66.66666666666666,737
Left,R,207,75,36.231884057971016,737
Right,L,207,107,51.690821256038646,737
Right,R,207,110,53.14009661835749,737
Left,L,207,132,63.76811594202898,738
Left,R,207,77,37.19806763285024,738
Right,L,207,111,53.62318840579711,738
Right,R,207,98,47.34299516908212,738
Left,L,207,127,61.35265700483091,739
Left,R,207,66,31.88405797101449,739
Right,L,207,118,57.00483091787439,739
Right,R,207,101,48.792270531400966,739
Left,L,207,126,60.86956521739131,740
Left,R,207,86,41.54589371980676,740
Right,L,207,117,56.52173913043478,740
Right,R,207,109,52.65700483091788,740
Left,L,207,127,61.35265700483091,741
Left,R,207,75,36.231884057971016,741
Right,L,207,118,57.00483091787439,741
Right,R,207,104,50.24154589371981,741
Left,L,207,140,67.6328502415459,742
Left,R,207,66,31.88405797101449,742
Right,L,207,120,57.971014492753625,742
Right,R,207,103,49.75845410628019,742
Left,L,207,121,58.454106280193244,743
Left,R,207,78,37.68115942028986,743
Right,L,207,122,58.93719806763285,743
Right,R,207,96,46.3768115942029,743
Left,L,207,138,66.66666666666666,744
Left,R,207,83,40.09661835748793,744
Right,L,207,132,63.76811594202898,744
Right,R,207,97,46.85990338164252,744
Left,L,207,139,67.14975845410628,745
Left,R,207,84,40.57971014492754,745
Right,L,207,118,57.00483091787439,745
Right,R,207,109,52.65700483091788,745
Left,L,207,129,62.31884057971014,746
Left,R,207,76,36.71497584541063,746
Right,L,207,112,54.106280193236714,746
Right,R,207,98,47.34299516908212,746
Left,L,207,132,63.76811594202898,747
Left,R,207,72,34.78260869565217,747
Right,L,207,111,53.62318840579711,747
Right,R,207,107,51.690821256038646,747
Left,L,207,122,58.93719806763285,748
Left,R,207,78,37.68115942028986,748
Right,L,207,119,57.48792270531401,748
Right,R,207,101,48.792270531400966,748
Left,L,207,129,62.31884057971014,749
Left,R,207,75,36.231884057971016,749
Right,L,207,112,54.106280193236714,749
Right,R,207,103,49.75845410628019,749
Left,L,207,125,60.38647342995169,750
Left,R,207,76,36.71497584541063,750
Right,L,207,125,60.38647342995169,750
Right,R,207,101,48.792270531400966,750
Left,L,207,133,64.25120772946859,751
Left,R,207,68,32.850241545893724,751
Right,L,207,122,58.93719806763285,751
Right,R,207,104,50.24154589371981,751
Left,L,207,130,62.80193236714976,752
Left,R,207,66,31.88405797101449,752
Right,L,207,116,56.038647342995176,752
Right,R,207,91,43.96135265700483,752
Left,L,207,139,67.14975845410628,753
Left,R,207,73,35.26570048309179,753
Right,L,207,110,53.14009661835749,753
Right,R,207,98,47.34299516908212,753
Left,L,207,142,68.59903381642512,754
Left,R,207,86,41.54589371980676,754
Right,L,207,118,57.00483091787439,754
Right,R,207,115,55.55555555555556,754
Left,L,207,139,67.14975845410628,755
Left,R,207,71,34.29951690821256,755
Right,L,207,123,59.42028985507246,755
Right,R,207,103,49.75845410628019,755
Left,L,207,133,64.25120772946859,756
Left,R,207,82,39.61352657004831,756
Right,L,207,115,55.55555555555556,756
Right,R,207,100,48.309178743961354,756
Left,L,207,135,65.21739130434783,757
Left,R,207,73,35.26570048309179,757
Right,L,207,122,58.93719806763285,757
Right,R,207,103,49.75845410628019,757
Left,L,207,132,63.76811594202898,758
Left,R,207,87,42.028985507246375,758
Right,L,207,129,62.31884057971014,758
Right,R,207,103,49.75845410628019,758
Left,L,207,139,67.14975845410628,759
Left,R,207,74,35.748792270531396,759
Right,L,207,114,55.072463768115945,759
Right,R,207,105,50.72463768115942,759
Left,L,207,133,64.25120772946859,760
Left,R,207,79,38.164251207729464,760
Right,L,207,125,60.38647342995169,760
Right,R,207,99,47.82608695652174,760
Left,L,207,136,65.70048309178745,761
Left,R,207,92,44.44444444444444,761
Right,L,207,116,56.038647342995176,761
Right,R,207,92,44.44444444444444,761
Left,L,207,138,66.66666666666666,762
Left,R,207,82,39.61352657004831,762
Right,L,207,120,57.971014492753625,762
Right,R,207,114,55.072463768115945,762
Left,L,207,140,67.6328502415459,763
Left,R,207,74,35.748792270531396,763
Right,L,207,111,53.62318840579711,763
Right,R,207,92,44.44444444444444,763
Left,L,207,143,69.08212560386472,764
Left,R,207,77,37.19806763285024,764
Right,L,207,119,57.48792270531401,764
Right,R,207,110,53.14009661835749,764
Left,L,207,129,62.31884057971014,765
Left,R,207,69,33.33333333333333,765
Right,L,207,122,58.93719806763285,765
Right,R,207,90,43.47826086956522,765
Left,L,207,136,65.70048309178745,766
Left,R,207,78,37.68115942028986,766
Right,L,207,118,57.00483091787439,766
Right,R,207,83,40.09661835748793,766
Left,L,207,137,66.18357487922705,767
Left,R,207,84,40.57971014492754,767
Right,L,207,106,51.20772946859904,767
Right,R,207,112,54.106280193236714,767
Left,L,207,140,67.6328502415459,768
Left,R,207,83,40.09661835748793,768
Right,L,207,111,53.62318840579711,768
Right,R,207,103,49.75845410628019,768
Left,L,207,123,59.42028985507246,769
Left,R,207,90,43.47826086956522,769
Right,L,207,119,57.48792270531401,769
Right,R,207,112,54.106280193236714,769
Left,L,207,135,65.21739130434783,770
Left,R,207,77,37.19806763285024,770
Right,L,207,119,57.48792270531401,770
Right,R,207,100,48.309178743961354,770
Left,L,207,139,67.14975845410628,771
Left,R,207,64,30.917874396135264,771
Right,L,207,113,54.589371980676326,771
Right,R,207,93,44.927536231884055,771
Left,L,207,125,60.38647342995169,772
Left,R,207,87,42.028985507246375,772
Right,L,207,111,53.62318840579711,772
Right,R,207,97,46.85990338164252,772
Left,L,207,129,62.31884057971014,773
Left,R,207,72,34.78260869565217,773
Right,L,207,126,60.86956521739131,773
Right,R,207,117,56.52173913043478,773
Left,L,207,132,63.76811594202898,774
Left,R,207,79,38.164251207729464,774
Right,L,207,118,57.00483091787439,774
Right,R,207,102,49.275362318840585,774
Left,L,207,135,65.21739130434783,775
Left,R,207,66,31.88405797101449,775
Right,L,207,112,54.106280193236714,775
Right,R,207,98,47.34299516908212,775
Left,L,207,141,68.11594202898551,776
Left,R,207,76,36.71497584541063,776
Right,L,207,110,53.14009661835749,776
Right,R,207,103,49.75845410628019,776
Left,L,207,144,69.56521739130434,777
Left,R,207,94,45.410628019323674,777
Right,L,207,124,59.90338164251207,777
Right,R,207,98,47.34299516908212,777
Left,L,207,134,64.73429951690821,778
Left,R,207,74,35.748792270531396,778
Right,L,207,121,58.454106280193244,778
Right,R,207,103,49.75845410628019,778
Left,L,207,136,65.70048309178745,779
Left,R,207,77,37.19806763285024,779
Right,L,207,113,54.589371980676326,779
Right,R,207,92,44.44444444444444,779
Left,L,207,133,64.25120772946859,780
Left,R,207,75,36.231884057971016,780
Right,L,207,116,56.038647342995176,780
Right,R,207,98,47.34299516908212,780
Left,L,207,135,65.21739130434783,781
Left,R,207,78,37.68115942028986,781
Right,L,207,119,57.48792270531401,781
Right,R,207,92,44.44444444444444,781
Left,L,207,140,67.6328502415459,782
Left,R,207,87,42.028985507246375,782
Right,L,207,123,59.42028985507246,782
Right,R,207,99,47.82608695652174,782
Left,L,207,144,69.56521739130434,783
Left,R,207,79,38.164251207729464,783
Right,L,207,123,59.42028985507246,783
Right,R,207,110,53.14009661835749,783
Left,L,207,135,65.21739130434783,784
Left,R,207,79,38.164251207729464,784
Right,L,207,112,54.106280193236714,784
Right,R,207,110,53.14009661835749,784
Left,L,207,128,61.83574879227053,785
Left,R,207,67,32.367149758454104,785
Right,L,207,107,51.690821256038646,785
Right,R,207,105,50.72463768115942,785
Left,L,207,139,67.14975845410628,786
Left,R,207,60,28.985507246376812,786
Right,L,207,118,57.00483091787439,786
Right,R,207,78,37.68115942028986,786
Left,L,207,133,64.25120772946859,787
Left,R,207,75,36.231884057971016,787
Right,L,207,115,55.55555555555556,787
Right,R,207,96,46.3768115942029,787
Left,L,207,130,62.80193236714976,788
Left,R,207,80,38.64734299516908,788
Right,L,207,123,59.42028985507246,788
Right,R,207,99,47.82608695652174,788
Left,L,207,123,59.42028985507246,789
Left,R,207,77,37.19806763285024,789
Right,L,207,110,53.14009661835749,789
Right,R,207,100,48.309178743961354,789
Left,L,207,131,63.28502415458937,790
Left,R,207,74,35.748792270531396,790
Right,L,207,125,60.38647342995169,790
Right,R,207,111,53.62318840579711,790
Left,L,207,133,64.25120772946859,791
Left,R,207,82,39.61352657004831,791
Right,L,207,125,60.38647342995169,791
Right,R,207,96,46.3768115942029,791
Left,L,207,129,62.31884057971014,792
Left,R,207,71,34.29951690821256,792
Right,L,207,125,60.38647342995169,792
Right,R,207,98,47.34299516908212,792
Left,L,207,131,63.28502415458937,793
Left,R,207,69,33.33333333333333,793
Right,L,207,120,57.971014492753625,793
Right,R,207,92,44.44444444444444,793
Left,L,207,126,60.86956521739131,794
Left,R,207,79,38.164251207729464,794
Right,L,207,113,54.589371980676326,794
Right,R,207,103,49.75845410628019,794
Left,L,207,131,63.28502415458937,795
Left,R,207,78,37.68115942028986,795
Right,L,207,112,54.106280193236714,795
Right,R,207,96,46.3768115942029,795
Left,L,207,137,66.18357487922705,796
Left,R,207,74,35.748792270531396,796
Right,L,207,120,57.971014492753625,796
Right,R,207,99,47.82608695652174,796
Left,L,207,128,61.83574879227053,797
Left,R,207,76,36.71497584541063,797
Right,L,207,116,56.038647342995176,797
Right,R,207,101,48.792270531400966,797
Left,L,207,132,63.76811594202898,798
Left,R,207,71,34.29951690821256,798
Right,L,207,116,56.038647342995176,798
Right,R,207,104,50.24154589371981,798
Left,L,207,131,63.28502415458937,799
Left,R,207,82,39.61352657004831,799
Right,L,207,118,57.00483091787439,799
Right,R,207,107,51.690821256038646,799
Left,L,207,134,64.73429951690821,800
Left,R,207,76,36.71497584541063,800
Right,L,207,121,58.454106280193244,800
Right,R,207,98,47.34299516908212,800
Left,L,207,143,69.08212560386472,801
Left,R,207,73,35.26570048309179,801
Right,L,207,127,61.35265700483091,801
Right,R,207,111,53.62318840579711,801
Left,L,207,132,63.76811594202898,802
Left,R,207,67,32.367149758454104,802
Right,L,207,118,57.00483091787439,802
Right,R,207,93,44.927536231884055,802
Left,L,207,139,67.14975845410628,803
Left,R,207,78,37.68115942028986,803
Right,L,207,118,57.00483091787439,803
Right,R,207,108,52.17391304347826,803
Left,L,207,134,64.73429951690821,804
Left,R,207,83,40.09661835748793,804
Right,L,207,111,53.62318840579711,804
Right,R,207,85,41.06280193236715,804
Left,L,207,121,58.454106280193244,805
Left,R,207,69,33.33333333333333,805
Right,L,207,109,52.65700483091788,805
Right,R,207,100,48.309178743961354,805
Left,L,207,141,68.11594202898551,806
Left,R,207,85,41.06280193236715,806
Right,L,207,118,57.00483091787439,806
Right,R,207,102,49.275362318840585,806
Left,L,207,129,62.31884057971014,807
Left,R,207,76,36.71497584541063,807
Right,L,207,110,53.14009661835749,807
Right,R,207,108,52.17391304347826,807
Left,L,207,139,67.14975845410628,808
Left,R,207,61,29.468599033816425,808
Right,L,207,111,53.62318840579711,808
Right,R,207,101,48.792270531400966,808
Left,L,207,132,63.76811594202898,809
Left,R,207,71,34.29951690821256,809
Right,L,207,113,54.589371980676326,809
Right,R,207,104,50.24154589371981,809
Left,L,207,128,61.83574879227053,810
Left,R,207,78,37.68115942028986,810
Right,L,207,117,56.52173913043478,810
Right,R,207,107,51.690821256038646,810
Left,L,207,137,66.18357487922705,811
Left,R,207,83,40.09661835748793,811
Right,L,207,115,55.55555555555556,811
Right,R,207,85,41.06280193236715,811
Left,L,207,145,70.04830917874396,812
Left,R,207,69,33.33333333333333,812
Right,L,207,109,52.65700483091788,812
Right,R,207,104,50.24154589371981,812
Left,L,207,134,64.73429951690821,813
Left,R,207,93,44.927536231884055,813
Right,L,207,127,61.35265700483091,813
Right,R,207,90,43.47826086956522,813
Left,L,207,129,62.31884057971014,814
Left,R,207,78,37.68115942028986,814
Right,L,207,117,56.52173913043478,814
Right,R,207,96,46.3768115942029,814
Left,L,207,134,64.73429951690821,815
Left,R,207,71,34.29951690821256,815
Right,L,207,118,57.00483091787439,815
Right,R,207,95,45.893719806763286,815
Left,L,207,131,63.28502415458937,816
Left,R,207,81,39.130434782608695,816
Right,L,207,109,52.65700483091788,816
Right,R,207,97,46.85990338164252,816
Left,L,207,131,63.28502415458937,817
Left,R,207,78,37.68115942028986,817
Right,L,207,110,53.14009661835749,817
Right,R,207,91,43.96135265700483,817
Left,L,207,143,69.08212560386472,818
Left,R,207,72,34.78260869565217,818
Right,L,207,121,58.454106280193244,818
Right,R,207,98,47.34299516908212,818
Left,L,207,138,66.66666666666666,819
Left,R,207,65,31.40096618357488,819
Right,L,207,121,58.454106280193244,819
Right,R,207,103,49.75845410628019,819
Left,L,207,136,65.70048309178745,820
Left,R,207,76,36.71497584541063,820
Right,L,207,120,57.971014492753625,820
Right,R,207,94,45.410628019323674,820
Left,L,207,139,67.14975845410628,821
Left,R,207,64,30.917874396135264,821
Right,L,207,107,51.690821256038646,821
Right,R,207,111,53.62318840579711,821
Left,L,207,127,61.35265700483091,822
Left,R,207,77,37.19806763285024,822
Right,L,207,115,55.55555555555556,822
Right,R,207,91,43.96135265700483,822
Left,L,207,132,63.76811594202898,823
Left,R,207,80,38.64734299516908,823
Right,L,207,121,58.454106280193244,823
Right,R,207,101,48.792270531400966,823
Left,L,207,135,65.21739130434783,824
Left,R,207,83,40.09661835748793,824
Right,L,207,109,52.65700483091788,824
Right,R,207,107,51.690821256038646,824
Left,L,207,127,61.35265700483091,825
Left,R,207,75,36.231884057971016,825
Right,L,207,116,56.038647342995176,825
Right,R,207,101,48.792270531400966,825
Left,L,207,143,69.08212560386472,826
Left,R,207,68,32.850241545893724,826
Right,L,207,110,53.14009661835749,826
Right,R,207,99,47.82608695652174,826
Left,L,207,129,62.31884057971014,827
Left,R,207,82,39.61352657004831,827
Right,L,207,123,59.42028985507246,827
Right,R,207,94,45.410628019323674,827
Left,L,207,128,61.83574879227053,828
Left,R,207,78,37.68115942028986,828
Right,L,207,116,56.038647342995176,828
Right,R,207,110,53.14009661835749,828
Left,L,207,139,67.14975845410628,829
Left,R,207,76,36.71497584541063,829
Right,L,207,109,52.65700483091788,829
Right,R,207,100,48.309178743961354,829
Left,L,207,140,67.6328502415459,830
Left,R,207,77,37.19806763285024,830
Right,L,207,108,52.17391304347826,830
Right,R,207,100,48.309178743961354,830
Left,L,207,141,68.11594202898551,831
Left,R,207,84,40.57971014492754,831
Right,L,207,121,58.454106280193244,831
Right,R,207,93,44.927536231884055,831
Left,L,207,125,60.38647342995169,832
Left,R,207,69,33.33333333333333,832
Right,L,207,118,57.00483091787439,832
Right,R,207,94,45.410628019323674,832
Left,L,207,131,63.28502415458937,833
Left,R,207,85,41.06280193236715,833
Right,L,207,109,52.65700483091788,833
Right,R,207,104,50.24154589371981,833
Left,L,207,140,67.6328502415459,834
Left,R,207,81,39.130434782608695,834
Right,L,207,116,56.038647342995176,834
Right,R,207,107,51.690821256038646,834
Left,L,207,139,67.14975845410628,835
Left,R,207,76,36.71497584541063,835
Right,L,207,116,56.038647342995176,835
Right,R,207,106,51.20772946859904,835
Left,L,207,132,63.76811594202898,836
Left,R,207,65,31.40096618357488,836
Right,L,207,117,56.52173913043478,836
Right,R,207,100,48.309178743961354,836
Left,L,207,125,60.38647342995169,837
Left,R,207,80,38.64734299516908,837
Right,L,207,113,54.589371980676326,837
Right,R,207,100,48.309178743961354,837
Left,L,207,142,68.59903381642512,838
Left,R,207,75,36.231884057971016,838
Right,L,207,109,52.65700483091788,838
Right,R,207,103,49.75845410628019,838
Left,L,207,137,66.18357487922705,839
Left,R,207,75,36.231884057971016,839
Right,L,207,101,48.792270531400966,839
Right,R,207,102,49.275362318840585,839
Left,L,207,142,68.59903381642512,840
Left,R,207,83,40.09661835748793,840
Right,L,207,118,57.00483091787439,840
Right,R,207,103,49.75845410628019,840
Left,L,207,130,62.80193236714976,841
Left,R,207,72,34.78260869565217,841
Right,L,207,113,54.589371980676326,841
Right,R,207,90,43.47826086956522,841
Left,L,207,138,66.66666666666666,842
Left,R,207,77,37.19806763285024,842
Right,L,207,112,54.106280193236714,842
Right,R,207,104,50.24154589371981,842
Left,L,207,134,64.73429951690821,843
Left,R,207,75,36.231884057971016,843
Right,L,207,107,51.690821256038646,843
Right,R,207,105,50.72463768115942,843
Left,L,207,124,59.90338164251207,844
Left,R,207,77,37.19806763285024,844
Right,L,207,126,60.86956521739131,844
Right,R,207,111,53.62318840579711,844
Left,L,207,134,64.73429951690821,845
Left,R,207,81,39.130434782608695,845
Right,L,207,120,57.971014492753625,845
Right,R,207,101,48.792270531400966,845
Left,L,207,130,62.80193236714976,846
Left,R,207,75,36.231884057971016,846
Right,L,207,114,55.072463768115945,846
Right,R,207,108,52.17391304347826,846
Left,L,207,134,64.73429951690821,847
Left,R,207,75,36.231884057971016,847
Right,L,207,116,56.038647342995176,847
Right,R,207,92,44.44444444444444,847
Left,L,207,132,63.76811594202898,848
Left,R,207,66,31.88405797101449,848
Right,L,207,120,57.971014492753625,848
Right,R,207,100,48.309178743961354,848
Left,L,207,146,70.53140096618358,849
Left,R,207,87,42.028985507246375,849
Right,L,207,106,51.20772946859904,849
Right,R,207,82,39.61352657004831,849
Left,L,207,137,66.18357487922705,850
Left,R,207,73,35.26570048309179,850
Right,L,207,122,58.93719806763285,850
Right,R,207,89,42.99516908212561,850
Left,L,207,144,69.56521739130434,851
Left,R,207,82,39.61352657004831,851
Right,L,207,115,55.55555555555556,851
Right,R,207,104,50.24154589371981,851
Left,L,207,134,64.73429951690821,852
Left,R,207,78,37.68115942028986,852
Right,L,207,117,56.52173913043478,852
Right,R,207,102,49.275362318840585,852
Left,L,207,135,65.21739130434783,853
Left,R,207,74,35.748792270531396,853
Right,L,207,128,61.83574879227053,853
Right,R,207,94,45.410628019323674,853
Left,L,207,131,63.28502415458937,854
Left,R,207,75,36.231884057971016,854
Right,L,207,122,58.93719806763285,854
Right,R,207,94,45.410628019323674,854
Left,L,207,144,69.56521739130434,855
Left,R,207,72,34.78260869565217,855
Right,L,207,114,55.072463768115945,855
Right,R,207,106,51.20772946859904,855
Left,L,207,140,67.6328502415459,856
Left,R,207,77,37.19806763285024,856
Right,L,207,116,56.038647342995176,856
Right,R,207,101,48.792270531400966,856
Left,L,207,142,68.59903381642512,857
Left,R,207,72,34.78260869565217,857
Right,L,207,120,57.971014492753625,857
Right,R,207,89,42.99516908212561,857
Left,L,207,138,66.66666666666666,858
Left,R,207,67,32.367149758454104,858
Right,L,207,119,57.48792270531401,858
Right,R,207,109,52.65700483091788,858
Left,L,207,138,66.66666666666666,859
Left,R,207,83,40.09661835748793,859
Right,L,207,113,54.589371980676326,859
Right,R,207,86,41.54589371980676,859
Left,L,207,143,69.08212560386472,860
Left,R,207,72,34.78260869565217,860
Right,L,207,126,60.86956521739131,860
Right,R,207,100,48.309178743961354,860
Left,L,207,134,64.73429951690821,861
Left,R,207,64,30.917874396135264,861
Right,L,207,109,52.65700483091788,861
Right,R,207,102,49.275362318840585,861
Left,L,207,137,66.18357487922705,862
Left,R,207,78,37.68115942028986,862
Right,L,207,117,56.52173913043478,862
Right,R,207,101,48.792270531400966,862
Left,L,207,133,64.25120772946859,863
Left,R,207,67,32.367149758454104,863
Right,L,207,110,53.14009661835749,863
Right,R,207,93,44.927536231884055,863
Left,L,207,129,62.31884057971014,864
Left,R,207,77,37.19806763285024,864
Right,L,207,116,56.038647342995176,864
Right,R,207,92,44.44444444444444,864
Left,L,207,136,65.70048309178745,865
Left,R,207,69,33.33333333333333,865
Right,L,207,128,61.83574879227053,865
Right,R,207,122,58.93719806763285,865
Left,L,207,131,63.28502415458937,866
Left,R,207,72,34.78260869565217,866
Right,L,207,116,56.038647342995176,866
Right,R,207,106,51.20772946859904,866
Left,L,207,149,71.98067632850241,867
Left,R,207,78,37.68115942028986,867
Right,L,207,118,57.00483091787439,867
Right,R,207,102,49.275362318840585,867
Left,L,207,143,69.08212560386472,868
Left,R,207,74,35.748792270531396,868
Right,L,207,120,57.971014492753625,868
Right,R,207,95,45.893719806763286,868
Left,L,207,135,65.21739130434783,869
Left,R,207,66,31.88405797101449,869
Right,L,207,129,62.31884057971014,869
Right,R,207,98,47.34299516908212,869
Left,L,207,131,63.28502415458937,870
Left,R,207,75,36.231884057971016,870
Right,L,207,111,53.62318840579711,870
Right,R,207,104,50.24154589371981,870
Left,L,207,135,65.21739130434783,871
Left,R,207,60,28.985507246376812,871
Right,L,207,113,54.589371980676326,871
Right,R,207,96,46.3768115942029,871
Left,L,207,130,62.80193236714976,872
Left,R,207,77,37.19806763285024,872
Right,L,207,123,59.42028985507246,872
Right,R,207,100,48.309178743961354,872
Left,L,207,139,67.14975845410628,873
Left,R,207,81,39.130434782608695,873
Right,L,207,123,59.42028985507246,873
Right,R,207,110,53.14009661835749,873
Left,L,207,141,68.11594202898551,874
Left,R,207,81,39.130434782608695,874
Right,L,207,104,50.24154589371981,874
Right,R,207,106,51.20772946859904,874
Left,L,207,134,64.73429951690821,875
Left,R,207,63,30.434782608695656,875
Right,L,207,109,52.65700483091788,875
Right,R,207,107,51.690821256038646,875
Left,L,207,140,67.6328502415459,876
Left,R,207,89,42.99516908212561,876
Right,L,207,113,54.589371980676326,876
Right,R,207,113,54.589371980676326,876
Left,L,207,136,65.70048309178745,877
Left,R,207,73,35.26570048309179,877
Right,L,207,110,53.14009661835749,877
Right,R,207,87,42.028985507246375,877
Left,L,207,134,64.73429951690821,878
Left,R,207,80,38.64734299516908,878
Right,L,207,111,53.62318840579711,878
Right,R,207,101,48.792270531400966,878
Left,L,207,138,66.66666666666666,879
Left,R,207,77,37.19806763285024,879
Right,L,207,119,57.48792270531401,879
Right,R,207,89,42.99516908212561,879
Left,L,207,126,60.86956521739131,880
Left,R,207,83,40.09661835748793,880
Right,L,207,122,58.93719806763285,880
Right,R,207,116,56.038647342995176,880
Left,L,207,127,61.35265700483091,881
Left,R,207,74,35.748792270531396,881
Right,L,207,120,57.971014492753625,881
Right,R,207,108,52.17391304347826,881
Left,L,207,135,65.21739130434783,882
Left,R,207,79,38.164251207729464,882
Right,L,207,113,54.589371980676326,882
Right,R,207,110,53.14009661835749,882
Left,L,207,131,63.28502415458937,883
Left,R,207,70,33.81642512077295,883
Right,L,207,120,57.971014492753625,883
Right,R,207,99,47.82608695652174,883
Left,L,207,141,68.11594202898551,884
Left,R,207,93,44.927536231884055,884
Right,L,207,117,56.52173913043478,884
Right,R,207,100,48.309178743961354,884
Left,L,207,136,65.70048309178745,885
Left,R,207,73,35.26570048309179,885
Right,L,207,118,57.00483091787439,885
Right,R,207,98,47.34299516908212,885
Left,L,207,139,67.14975845410628,886
Left,R,207,77,37.19806763285024,886
Right,L,207,123,59.42028985507246,886
Right,R,207,98,47.34299516908212,886
Left,L,207,134,64.73429951690821,887
Left,R,207,74,35.748792270531396,887
Right,L,207,120,57.971014492753625,887
Right,R,207,107,51.690821256038646,887
Left,L,207,135,65.21739130434783,888
Left,R,207,78,37.68115942028986,888
Right,L,207,121,58.454106280193244,888
Right,R,207,97,46.85990338164252,888
Left,L,207,134,64.73429951690821,889
Left,R,207,80,38.64734299516908,889
Right,L,207,119,57.48792270531401,889
Right,R,207,100,48.309178743961354,889
Left,L,207,133,64.25120772946859,890
Left,R,207,80,38.64734299516908,890
Right,L,207,109,52.65700483091788,890
Right,R,207,87,42.028985507246375,890
Left,L,207,142,68.59903381642512,891
Left,R,207,85,41.06280193236715,891
Right,L,207,114,55.072463768115945,891
Right,R,207,102,49.275362318840585,891
Left,L,207,144,69.56521739130434,892
Left,R,207,85,41.06280193236715,892
Right,L,207,121,58.454106280193244,892
Right,R,207,97,46.85990338164252,892
Left,L,207,141,68.11594202898551,893
Left,R,207,64,30.917874396135264,893
Right,L,207,110,53.14009661835749,893
Right,R,207,92,44.44444444444444,893
Left,L,207,138,66.66666666666666,894
Left,R,207,70,33.81642512077295,894
Right,L,207,116,56.038647342995176,894
Right,R,207,94,45.410628019323674,894
Left,L,207,142,68.59903381642512,895
Left,R,207,82,39.61352657004831,895
Right,L,207,121,58.454106280193244,895
Right,R,207,106,51.20772946859904,895
Left,L,207,148,71.49758454106279,896
Left,R,207,75,36.231884057971016,896
Right,L,207,118,57.00483091787439,896
Right,R,207,80,38.64734299516908,896
Left,L,207,144,69.56521739130434,897
Left,R,207,74,35.748792270531396,897
Right,L,207,108,52.17391304347826,897
Right,R,207,109,52.65700483091788,897
Left,L,207,137,66.18357487922705,898
Left,R,207,72,34.78260869565217,898
Right,L,207,116,56.038647342995176,898
Right,R,207,105,50.72463768115942,898
Left,L,207,134,64.73429951690821,899
Left,R,207,72,34.78260869565217,899
Right,L,207,110,53.14009661835749,899
Right,R,207,100,48.309178743961354,899
Left,L,207,128,61.83574879227053,900
Left,R,207,79,38.164251207729464,900
Right,L,207,105,50.72463768115942,900
Right,R,207,106,51.20772946859904,900
Left,L,207,128,61.83574879227053,901
Left,R,207,69,33.33333333333333,901
Right,L,207,119,57.48792270531401,901
Right,R,207,113,54.589371980676326,901
Left,L,207,141,68.11594202898551,902
Left,R,207,63,30.434782608695656,902
Right,L,207,113,54.589371980676326,902
Right,R,207,95,45.893719806763286,902
Left,L,207,132,63.76811594202898,903
Left,R,207,71,34.29951690821256,903
Right,L,207,122,58.93719806763285,903
Right,R,207,101,48.792270531400966,903
Left,L,207,139,67.14975845410628,904
Left,R,207,76,36.71497584541063,904
Right,L,207,118,57.00483091787439,904
Right,R,207,101,48.792270531400966,904
Left,L,207,129,62.31884057971014,905
Left,R,207,73,35.26570048309179,905
Right,L,207,121,58.454106280193244,905
Right,R,207,95,45.893719806763286,905
Left,L,207,145,70.04830917874396,906
Left,R,207,81,39.130434782608695,906
Right,L,207,113,54.589371980676326,906
Right,R,207,101,48.792270531400966,906
Left,L,207,131,63.28502415458937,907
Left,R,207,76,36.71497584541063,907
Right,L,207,117,56.52173913043478,907
Right,R,207,115,55.55555555555556,907
Left,L,207,130,62.80193236714976,908
Left,R,207,81,39.130434782608695,908
Right,L,207,116,56.038647342995176,908
Right,R,207,93,44.927536231884055,908
Left,L,207,144,69.56521739130434,909
Left,R,207,73,35.26570048309179,909
Right,L,207,115,55.55555555555556,909
Right,R,207,96,46.3768115942029,909
Left,L,207,138,66.66666666666666,910
Left,R,207,79,38.164251207729464,910
Right,L,207,122,58.93719806763285,910
Right,R,207,102,49.275362318840585,910
Left,L,207,136,65.70048309178745,911
Left,R,207,83,40.09661835748793,911
Right,L,207,121,58.454106280193244,911
Right,R,207,105,50.72463768115942,911
Left,L,207,133,64.25120772946859,912
Left,R,207,86,41.54589371980676,912
Right,L,207,102,49.275362318840585,912
Right,R,207,95,45.893719806763286,912
Left,L,207,128,61.83574879227053,913
Left,R,207,73,35.26570048309179,913
Right,L,207,112,54.106280193236714,913
Right,R,207,92,44.44444444444444,913
Left,L,207,126,60.86956521739131,914
Left,R,207,71,34.29951690821256,914
Right,L,207,105,50.72463768115942,914
Right,R,207,106,51.20772946859904,914
Left,L,207,147,71.01449275362319,915
Left,R,207,74,35.748792270531396,915
Right,L,207,113,54.589371980676326,915
Right,R,207,108,52.17391304347826,915
Left,L,207,132,63.76811594202898,916
Left,R,207,78,37.68115942028986,916
Right,L,207,112,54.106280193236714,916
Right,R,207,101,48.792270531400966,916
Left,L,207,132,63.76811594202898,917
Left,R,207,65,31.40096618357488,917
Right,L,207,105,50.72463768115942,917
Right,R,207,107,51.690821256038646,917
Left,L,207,133,64.25120772946859,918
