Trial,CorrectionTrial,StartTime,CenterReward,F1,F2,F3,F4,HoldTime,Atten,Pitch,Side,Response,RespTime,Correct,Mask,UniversalStartTime,originalFile,LeftTemperature,RightTemperature,day
27,0,457.1998,0,730,2058,2857,4205,951,-3.5,200,1,1,458.9292,1,2,02-Dec-2015 16:53:26,02_12_2015 level21_continuous_Robin_cooling 16_45_49.025 log.txt,18,18,736300
28,0,465.3768,0,460,1105,2857,4205,701,2.5,200,0,1,467.6109,0,2,02-Dec-2015 16:53:34,02_12_2015 level21_continuous_Robin_cooling 16_45_49.025 log.txt,17.1196399999619,17.1196399999619,736300
29,1,476.2533,0,460,1105,2857,4205,701,2.5,200,0,1,477.7709,0,2,02-Dec-2015 16:53:45,02_12_2015 level21_continuous_Robin_cooling 16_45_49.025 log.txt,17,17,736300
30,1,484.9056,0,460,1105,2857,4205,701,2.5,200,0,0,486.721,1,2,02-Dec-2015 16:53:53,02_12_2015 level21_continuous_Robin_cooling 16_45_49.025 log.txt,16.0138800000191,16.0138800000191,736300
31,0,493.81,0,460,1105,2857,4205,551,2.5,200,0,1,495.3919,0,2,02-Dec-2015 16:54:02,02_12_2015 level21_continuous_Robin_cooling 16_45_49.025 log.txt,16,16,736300
32,1,502.9719,0,460,1105,2857,4205,551,2.5,200,0,0,504.6149,1,2,02-Dec-2015 16:54:11,02_12_2015 level21_continuous_Robin_cooling 16_45_49.025 log.txt,16,16,736300
33,0,511.8552,0,460,1105,2857,4205,651,8.5,200,0,1,513.568,0,2,02-Dec-2015 16:54:20,02_12_2015 level21_continuous_Robin_cooling 16_45_49.025 log.txt,16,16,736300
34,1,522.4057,0,460,1105,2857,4205,651,8.5,200,0,1,523.9464,0,2,02-Dec-2015 16:54:31,02_12_2015 level21_continuous_Robin_cooling 16_45_49.025 log.txt,15,15,736300
35,1,530.3577,0,460,1105,2857,4205,651,8.5,200,0,0,531.6911,1,2,02-Dec-2015 16:54:39,02_12_2015 level21_continuous_Robin_cooling 16_45_49.025 log.txt,15,15,736300
36,0,541.3938,0,730,2058,2857,4205,951,-0.5,200,1,0,542.5039,0,2,02-Dec-2015 16:54:50,02_12_2015 level21_continuous_Robin_cooling 16_45_49.025 log.txt,15,15,736300
37,1,548.1085,0,730,2058,2857,4205,951,-0.5,200,1,1,548.9807,1,2,02-Dec-2015 16:54:57,02_12_2015 level21_continuous_Robin_cooling 16_45_49.025 log.txt,14,14,736300
38,0,557.0232,0,460,1105,2857,4205,751,5.5,200,0,1,558.6741,0,2,02-Dec-2015 16:55:06,02_12_2015 level21_continuous_Robin_cooling 16_45_49.025 log.txt,14,14,736300
39,1,571.5568,0,460,1105,2857,4205,751,5.5,200,0,1,572.8762,0,2,02-Dec-2015 16:55:20,02_12_2015 level21_continuous_Robin_cooling 16_45_49.025 log.txt,14,14,736300
40,1,580.2266,0,460,1105,2857,4205,751,5.5,200,0,0,581.7879,1,2,02-Dec-2015 16:55:29,02_12_2015 level21_continuous_Robin_cooling 16_45_49.025 log.txt,14,14,736300
41,0,589.9809,1,730,2058,2857,4205,601,-3.5,200,1,0,593.3147,0,2,02-Dec-2015 16:55:39,02_12_2015 level21_continuous_Robin_cooling 16_45_49.025 log.txt,14,14,736300
42,1,598.645,0,730,2058,2857,4205,601,-3.5,200,1,1,600.8988,1,2,02-Dec-2015 16:55:47,02_12_2015 level21_continuous_Robin_cooling 16_45_49.025 log.txt,14,14,736300
43,0,607.4164,0,730,2058,2857,4205,901,5.5,200,1,1,609.185,1,2,02-Dec-2015 16:55:56,02_12_2015 level21_continuous_Robin_cooling 16_45_49.025 log.txt,14,14,736300
44,0,621.6634,0,730,2058,2857,4205,1001,2.5,200,1,1,623.2206,1,2,02-Dec-2015 16:56:10,02_12_2015 level21_continuous_Robin_cooling 16_45_49.025 log.txt,14,14,736300
45,0,636.9009,0,730,2058,2857,4205,501,8.5,200,1,0,638.8489,0,2,02-Dec-2015 16:56:25,02_12_2015 level21_continuous_Robin_cooling 16_45_49.025 log.txt,14,14,736300
46,1,646.0551,0,730,2058,2857,4205,501,8.5,200,1,1,648.0655,1,2,02-Dec-2015 16:56:35,02_12_2015 level21_continuous_Robin_cooling 16_45_49.025 log.txt,13,13,736300
47,0,660.9413,0,460,1105,2857,4205,851,-3.5,200,0,0,662.0765,1,2,02-Dec-2015 16:56:49,02_12_2015 level21_continuous_Robin_cooling 16_45_49.025 log.txt,13,13,736300
48,0,667.7351,0,460,1105,2857,4205,701,-0.5,200,0,0,669.337,1,2,02-Dec-2015 16:56:56,02_12_2015 level21_continuous_Robin_cooling 16_45_49.025 log.txt,13,13,736300
49,0,675.0441,0,460,1105,2857,4205,651,2.5,200,0,1,677.079,0,2,02-Dec-2015 16:57:04,02_12_2015 level21_continuous_Robin_cooling 16_45_49.025 log.txt,13,13,736300
50,1,683.8084,0,460,1105,2857,4205,651,2.5,200,0,0,685.5453,1,2,02-Dec-2015 16:57:12,02_12_2015 level21_continuous_Robin_cooling 16_45_49.025 log.txt,13,13,736300
51,0,692.1241,0,460,1105,2857,4205,851,8.5,200,0,1,693.7184,0,2,02-Dec-2015 16:57:21,02_12_2015 level21_continuous_Robin_cooling 16_45_49.025 log.txt,13,13,736300
52,1,701.2076,0,460,1105,2857,4205,851,8.5,200,0,0,702.3709,1,2,02-Dec-2015 16:57:30,02_12_2015 level21_continuous_Robin_cooling 16_45_49.025 log.txt,13,13,736300
53,0,708.5092,0,460,1105,2857,4205,601,-3.5,200,0,0,709.7777,1,2,02-Dec-2015 16:57:37,02_12_2015 level21_continuous_Robin_cooling 16_45_49.025 log.txt,13,13,736300
54,0,718.0195,0,730,2058,2857,4205,551,5.5,200,1,1,720.3549,1,2,02-Dec-2015 16:57:47,02_12_2015 level21_continuous_Robin_cooling 16_45_49.025 log.txt,13,13,736300
55,0,733.2536,0,730,2058,2857,4205,1001,-3.5,200,1,1,735.18,1,2,02-Dec-2015 16:58:02,02_12_2015 level21_continuous_Robin_cooling 16_45_49.025 log.txt,13,13,736300
56,0,747.6302,0,460,1105,2857,4205,951,-0.5,200,0,0,748.8522,1,2,02-Dec-2015 16:58:16,02_12_2015 level21_continuous_Robin_cooling 16_45_49.025 log.txt,13,13,736300
57,0,755.1628,0,730,2058,2857,4205,751,8.5,200,1,1,757.3837,1,2,02-Dec-2015 16:58:24,02_12_2015 level21_continuous_Robin_cooling 16_45_49.025 log.txt,13,13,736300
58,0,768.648,0,730,2058,2857,4205,501,-0.5,200,1,0,770.4965,0,2,02-Dec-2015 16:58:37,02_12_2015 level21_continuous_Robin_cooling 16_45_49.025 log.txt,12.6654,12.6654,736300
59,1,781.1303,0,730,2058,2857,4205,501,-0.5,200,1,0,783.7325,0,2,02-Dec-2015 16:58:50,02_12_2015 level21_continuous_Robin_cooling 16_45_49.025 log.txt,12,12,736300
60,1,788.7797,0,730,2058,2857,4205,501,-0.5,200,1,0,790.4251,0,2,02-Dec-2015 16:58:57,02_12_2015 level21_continuous_Robin_cooling 16_45_49.025 log.txt,12,12,736300
61,1,798.6935,0,730,2058,2857,4205,501,-0.5,200,1,1,802.1918,1,2,02-Dec-2015 16:59:07,02_12_2015 level21_continuous_Robin_cooling 16_45_49.025 log.txt,12,12,736300
62,0,814.7586,0,730,2058,2857,4205,801,2.5,200,1,1,817.0203,1,2,02-Dec-2015 16:59:23,02_12_2015 level21_continuous_Robin_cooling 16_45_49.025 log.txt,13,13,736300
63,0,829.9305,0,460,1105,2857,4205,701,5.5,200,0,0,831.4135,1,2,02-Dec-2015 16:59:38,02_12_2015 level21_continuous_Robin_cooling 16_45_49.025 log.txt,12.4089,12.4089,736300
64,0,838.0026,0,460,1105,2857,4205,651,2.5,200,0,0,839.491,1,2,02-Dec-2015 16:59:47,02_12_2015 level21_continuous_Robin_cooling 16_45_49.025 log.txt,12,12,736300
65,0,845.2058,0,730,2058,2857,4205,601,-3.5,200,1,1,846.9538,1,2,02-Dec-2015 16:59:54,02_12_2015 level21_continuous_Robin_cooling 16_45_49.025 log.txt,12,12,736300
66,0,859.4915,0,460,1105,2857,4205,951,-3.5,200,0,0,860.629,1,2,02-Dec-2015 17:00:08,02_12_2015 level21_continuous_Robin_cooling 16_45_49.025 log.txt,11.6967,11.6967,736300
67,0,871.5579,0,730,2058,2857,4205,851,8.5,200,1,0,873.2461,0,2,02-Dec-2015 17:00:20,02_12_2015 level21_continuous_Robin_cooling 16_45_49.025 log.txt,11,11,736300
68,1,878.5327,1,730,2058,2857,4205,851,8.5,200,1,1,883.3826,1,2,02-Dec-2015 17:00:27,02_12_2015 level21_continuous_Robin_cooling 16_45_49.025 log.txt,11,11,736300
69,0,896.2101,0,730,2058,2857,4205,501,5.5,200,1,0,901.5536,0,2,02-Dec-2015 17:00:45,02_12_2015 level21_continuous_Robin_cooling 16_45_49.025 log.txt,11,11,736300
70,1,906.9231,0,730,2058,2857,4205,501,5.5,200,1,1,909.1863,1,2,02-Dec-2015 17:00:55,02_12_2015 level21_continuous_Robin_cooling 16_45_49.025 log.txt,11,11,736300
71,0,918.1381,0,460,1105,2857,4205,801,5.5,200,0,1,919.5853,0,2,02-Dec-2015 17:01:07,02_12_2015 level21_continuous_Robin_cooling 16_45_49.025 log.txt,11,11,736300
72,1,928.094,0,460,1105,2857,4205,801,5.5,200,0,0,930.316,1,2,02-Dec-2015 17:01:17,02_12_2015 level21_continuous_Robin_cooling 16_45_49.025 log.txt,11,11,736300
73,0,937.5161,0,730,2058,2857,4205,701,2.5,200,1,1,939.3381,1,2,02-Dec-2015 17:01:26,02_12_2015 level21_continuous_Robin_cooling 16_45_49.025 log.txt,11,11,736300
74,0,947.1693,0,730,2058,2857,4205,751,-0.5,200,1,1,949.1982,1,2,02-Dec-2015 17:01:36,02_12_2015 level21_continuous_Robin_cooling 16_45_49.025 log.txt,11,11,736300
75,0,958.614,0,460,1105,2857,4205,551,8.5,200,0,1,960.5269,0,2,02-Dec-2015 17:01:47,02_12_2015 level21_continuous_Robin_cooling 16_45_49.025 log.txt,11,11,736300
76,1,970.6766,0,460,1105,2857,4205,551,8.5,200,0,0,972.3075,1,2,02-Dec-2015 17:01:59,02_12_2015 level21_continuous_Robin_cooling 16_45_49.025 log.txt,11,11,736300
77,0,979.169,0,460,1105,2857,4205,901,-0.5,200,0,0,980.5633,1,2,02-Dec-2015 17:02:08,02_12_2015 level21_continuous_Robin_cooling 16_45_49.025 log.txt,11,11,736300
78,0,986.6784,0,730,2058,2857,4205,951,-0.5,200,1,1,988.1838,1,2,02-Dec-2015 17:02:15,02_12_2015 level21_continuous_Robin_cooling 16_45_49.025 log.txt,11,11,736300
79,0,998.0816,0,460,1105,2857,4205,851,8.5,200,0,1,1000.0385,0,2,02-Dec-2015 17:02:27,02_12_2015 level21_continuous_Robin_cooling 16_45_49.025 log.txt,11,11,736300
80,1,1016.5657,0,460,1105,2857,4205,851,8.5,200,0,0,1019.7158,1,2,02-Dec-2015 17:02:45,02_12_2015 level21_continuous_Robin_cooling 16_45_49.025 log.txt,11,11,736300
81,0,1024.5878,0,730,2058,2857,4205,501,8.5,200,1,1,1026.5918,1,2,02-Dec-2015 17:02:53,02_12_2015 level21_continuous_Robin_cooling 16_45_49.025 log.txt,11,11,736300
82,0,1043.4402,0,460,1105,2857,4205,601,-3.5,200,0,0,1045.0892,1,2,02-Dec-2015 17:03:12,02_12_2015 level21_continuous_Robin_cooling 16_45_49.025 log.txt,11,11,736300
83,0,1050.2337,0,730,2058,2857,4205,751,5.5,200,1,1,1051.7674,1,2,02-Dec-2015 17:03:19,02_12_2015 level21_continuous_Robin_cooling 16_45_49.025 log.txt,11,11,736300
84,0,1060.1325,0,730,2058,2857,4205,551,-3.5,200,1,1,1062.323,1,2,02-Dec-2015 17:03:29,02_12_2015 level21_continuous_Robin_cooling 16_45_49.025 log.txt,11,11,736300
85,0,1073.4262,0,460,1105,2857,4205,901,-0.5,200,0,0,1074.1396,1,2,02-Dec-2015 17:03:42,02_12_2015 level21_continuous_Robin_cooling 16_45_49.025 log.txt,11,11,736300
86,0,1081.158,0,460,1105,2857,4205,801,5.5,200,0,1,1083.148,0,2,02-Dec-2015 17:03:50,02_12_2015 level21_continuous_Robin_cooling 16_45_49.025 log.txt,10,10,736300
87,1,1088.1407,0,460,1105,2857,4205,801,5.5,200,0,1,1088.9191,0,2,02-Dec-2015 17:03:57,02_12_2015 level21_continuous_Robin_cooling 16_45_49.025 log.txt,10,10,736300
88,1,1102.7119,1,460,1105,2857,4205,801,5.5,200,0,0,1108.8858,1,2,02-Dec-2015 17:04:11,02_12_2015 level21_continuous_Robin_cooling 16_45_49.025 log.txt,10,10,736300
89,0,1113.7063,0,730,2058,2857,4205,701,2.5,200,1,1,1115.4892,1,2,02-Dec-2015 17:04:22,02_12_2015 level21_continuous_Robin_cooling 16_45_49.025 log.txt,10,10,736300
90,0,1121.5917,0,460,1105,2857,4205,1001,2.5,200,0,1,1124.0568,0,2,02-Dec-2015 17:04:30,02_12_2015 level21_continuous_Robin_cooling 16_45_49.025 log.txt,10,10,736300
91,1,1133.4542,0,460,1105,2857,4205,1001,2.5,200,0,0,1134.9253,1,2,02-Dec-2015 17:04:42,02_12_2015 level21_continuous_Robin_cooling 16_45_49.025 log.txt,10,10,736300
92,0,1139.863,0,460,1105,2857,4205,501,-3.5,200,0,0,1141.5112,1,2,02-Dec-2015 17:04:48,02_12_2015 level21_continuous_Robin_cooling 16_45_49.025 log.txt,10,10,736300
93,0,1146.4616,0,460,1105,2857,4205,751,2.5,200,0,1,1148.6621,0,2,02-Dec-2015 17:04:55,02_12_2015 level21_continuous_Robin_cooling 16_45_49.025 log.txt,10,10,736300
94,1,1173.5427,0,460,1105,2857,4205,751,2.5,200,0,1,1179.8277,0,2,02-Dec-2015 17:05:22,02_12_2015 level21_continuous_Robin_cooling 16_45_49.025 log.txt,10,10,736300
95,1,1186.2258,0,460,1105,2857,4205,751,2.5,200,0,1,1190.9315,0,2,02-Dec-2015 17:05:35,02_12_2015 level21_continuous_Robin_cooling 16_45_49.025 log.txt,10,10,736300
96,1,1195.9693,1,460,1105,2857,4205,751,2.5,200,0,0,1202.29,1,2,02-Dec-2015 17:05:44,02_12_2015 level21_continuous_Robin_cooling 16_45_49.025 log.txt,10,10,736300
97,0,1206.8563,1,730,2058,2857,4205,651,-3.5,200,1,1,1215.2438,1,2,02-Dec-2015 17:05:55,02_12_2015 level21_continuous_Robin_cooling 16_45_49.025 log.txt,10,10,736300
98,0,1222.605,1,460,1105,2857,4205,551,5.5,200,0,1,1228.9428,0,2,02-Dec-2015 17:06:11,02_12_2015 level21_continuous_Robin_cooling 16_45_49.025 log.txt,10,10,736300
99,1,1236.6978,0,460,1105,2857,4205,551,5.5,200,0,1,1243.7609,0,2,02-Dec-2015 17:06:25,02_12_2015 level21_continuous_Robin_cooling 16_45_49.025 log.txt,10,10,736300
100,1,1248.4216,0,460,1105,2857,4205,551,5.5,200,0,0,1250.5461,1,2,02-Dec-2015 17:06:37,02_12_2015 level21_continuous_Robin_cooling 16_45_49.025 log.txt,10,10,736300
101,0,1255.8134,0,460,1105,2857,4205,1001,-0.5,200,0,0,1257.3,1,2,02-Dec-2015 17:06:44,02_12_2015 level21_continuous_Robin_cooling 16_45_49.025 log.txt,10,10,736300
102,0,1262.3804,0,730,2058,2857,4205,951,2.5,200,1,1,1264.0902,1,2,02-Dec-2015 17:06:51,02_12_2015 level21_continuous_Robin_cooling 16_45_49.025 log.txt,10,10,736300
103,0,1270.6324,0,730,2058,2857,4205,601,5.5,200,1,1,1272.545,1,2,02-Dec-2015 17:06:59,02_12_2015 level21_continuous_Robin_cooling 16_45_49.025 log.txt,10,10,736300
104,0,1279.5861,0,730,2058,2857,4205,851,-0.5,200,1,1,1281.4162,1,2,02-Dec-2015 17:07:08,02_12_2015 level21_continuous_Robin_cooling 16_45_49.025 log.txt,10,10,736300
105,0,1288.4832,0,730,2058,2857,4205,801,8.5,200,1,1,1290.6366,1,2,02-Dec-2015 17:07:17,02_12_2015 level21_continuous_Robin_cooling 16_45_49.025 log.txt,9.29835999994278,9.29835999994278,736300
106,0,1298.3729,0,460,1105,2857,4205,701,8.5,200,0,1,1300.1846,0,2,02-Dec-2015 17:07:27,02_12_2015 level21_continuous_Robin_cooling 16_45_49.025 log.txt,9,9,736300
107,1,1314.7754,0,460,1105,2857,4205,701,8.5,200,0,0,1316.5782,1,2,02-Dec-2015 17:07:43,02_12_2015 level21_continuous_Robin_cooling 16_45_49.025 log.txt,9,9,736300
108,0,1322.9369,0,730,2058,2857,4205,801,5.5,200,1,1,1324.3094,1,2,02-Dec-2015 17:07:51,02_12_2015 level21_continuous_Robin_cooling 16_45_49.025 log.txt,9,9,736300
109,0,1331.5632,0,460,1105,2857,4205,1001,8.5,200,0,1,1333.3045,0,2,02-Dec-2015 17:08:00,02_12_2015 level21_continuous_Robin_cooling 16_45_49.025 log.txt,9,9,736300
110,1,1347.733,0,460,1105,2857,4205,1001,8.5,200,0,0,1350.2096,1,2,02-Dec-2015 17:08:16,02_12_2015 level21_continuous_Robin_cooling 16_45_49.025 log.txt,9,9,736300
111,0,1354.9905,0,460,1105,2857,4205,601,5.5,200,0,1,1357.1514,0,2,02-Dec-2015 17:08:24,02_12_2015 level21_continuous_Robin_cooling 16_45_49.025 log.txt,9,9,736300
112,1,1366.6433,0,460,1105,2857,4205,601,5.5,200,0,0,1371.1711,1,2,02-Dec-2015 17:08:35,02_12_2015 level21_continuous_Robin_cooling 16_45_49.025 log.txt,9,9,736300
113,0,1375.8079,0,460,1105,2857,4205,551,-0.5,200,0,0,1377.1889,1,2,02-Dec-2015 17:08:44,02_12_2015 level21_continuous_Robin_cooling 16_45_49.025 log.txt,9,9,736300
114,0,1382.5756,0,460,1105,2857,4205,701,-3.5,200,0,0,1383.9658,1,2,02-Dec-2015 17:08:51,02_12_2015 level21_continuous_Robin_cooling 16_45_49.025 log.txt,9,9,736300
115,0,1389.1376,0,460,1105,2857,4205,651,2.5,200,0,1,1391.008,0,2,02-Dec-2015 17:08:58,02_12_2015 level21_continuous_Robin_cooling 16_45_49.025 log.txt,9,9,736300
116,1,1414.3075,0,460,1105,2857,4205,651,2.5,200,0,0,1415.9595,1,2,02-Dec-2015 17:09:23,02_12_2015 level21_continuous_Robin_cooling 16_45_49.025 log.txt,9.0665,9.0665,736300
117,0,1420.3031,0,730,2058,2857,4205,501,2.5,200,1,1,1422.4833,1,2,02-Dec-2015 17:09:29,02_12_2015 level21_continuous_Robin_cooling 16_45_49.025 log.txt,10,10,736300
118,0,1429.823,0,730,2058,2857,4205,951,-3.5,200,1,1,1431.5582,1,2,02-Dec-2015 17:09:38,02_12_2015 level21_continuous_Robin_cooling 16_45_49.025 log.txt,10,10,736300
119,0,1438.9286,0,730,2058,2857,4205,901,8.5,200,1,1,1440.3651,1,2,02-Dec-2015 17:09:47,02_12_2015 level21_continuous_Robin_cooling 16_45_49.025 log.txt,10,10,736300
120,0,1446.6792,0,730,2058,2857,4205,751,-0.5,200,1,1,1448.3834,1,2,02-Dec-2015 17:09:55,02_12_2015 level21_continuous_Robin_cooling 16_45_49.025 log.txt,10,10,736300
121,0,1456.3131,0,730,2058,2857,4205,801,5.5,200,1,1,1457.8062,1,2,02-Dec-2015 17:10:05,02_12_2015 level21_continuous_Robin_cooling 16_45_49.025 log.txt,10,10,736300
122,0,1464.6832,0,460,1105,2857,4205,501,8.5,200,0,1,1466.7632,0,2,02-Dec-2015 17:10:13,02_12_2015 level21_continuous_Robin_cooling 16_45_49.025 log.txt,10,10,736300
123,1,1506.6585,0,460,1105,2857,4205,501,8.5,200,0,1,1509.0523,0,2,02-Dec-2015 17:10:55,02_12_2015 level21_continuous_Robin_cooling 16_45_49.025 log.txt,10,10,736300
124,1,1517.5652,0,460,1105,2857,4205,501,8.5,200,0,1,1518.7367,0,2,02-Dec-2015 17:11:06,02_12_2015 level21_continuous_Robin_cooling 16_45_49.025 log.txt,10.5180400000572,10.5180400000572,736300
1,0,155.8585,0,730,2058,2857,4205,551,-9.5,200,1,0,155.8746,0,2,03-Mar-2016 08:45:36,03_03_2016 level21_continuous_Robin 08_43_00.247 log.txt,37,37,736392
2,1,162.14,0,730,2058,2857,4205,551,-9.5,200,1,0,162.173,0,2,03-Mar-2016 08:45:42,03_03_2016 level21_continuous_Robin 08_43_00.247 log.txt,37,37,736392
3,1,170.2093,0,730,2058,2857,4205,551,-9.5,200,1,0,170.3149,0,2,03-Mar-2016 08:45:50,03_03_2016 level21_continuous_Robin 08_43_00.247 log.txt,37,37,736392
4,1,180.3452,0,730,2058,2857,4205,551,-9.5,200,1,0,180.4539,0,2,03-Mar-2016 08:46:00,03_03_2016 level21_continuous_Robin 08_43_00.247 log.txt,37,37,736392
5,1,187.1588,0,730,2058,2857,4205,551,-9.5,200,1,0,187.2132,0,2,03-Mar-2016 08:46:07,03_03_2016 level21_continuous_Robin 08_43_00.247 log.txt,37,37,736392
6,1,195.7171,0,730,2058,2857,4205,551,-9.5,200,1,0,195.8159,0,2,03-Mar-2016 08:46:15,03_03_2016 level21_continuous_Robin 08_43_00.247 log.txt,37,37,736392
7,1,200.5282,0,730,2058,2857,4205,551,-9.5,200,1,0,201.761,0,2,03-Mar-2016 08:46:20,03_03_2016 level21_continuous_Robin 08_43_00.247 log.txt,37,37,736392
8,1,206.56,0,730,2058,2857,4205,551,-9.5,200,1,1,212.5657,1,2,03-Mar-2016 08:46:26,03_03_2016 level21_continuous_Robin 08_43_00.247 log.txt,37,37,736392
9,0,216.752,0,730,2058,2857,4205,701,-6.5,200,1,1,218.0349,1,2,03-Mar-2016 08:46:36,03_03_2016 level21_continuous_Robin 08_43_00.247 log.txt,37,37,736392
10,0,223.6896,0,460,1105,2857,4205,901,-0.5,200,0,0,225.0371,1,2,03-Mar-2016 08:46:43,03_03_2016 level21_continuous_Robin 08_43_00.247 log.txt,37,37,736392
11,0,227.7817,0,730,2058,2857,4205,801,-0.5,200,1,1,229.2038,1,2,03-Mar-2016 08:46:48,03_03_2016 level21_continuous_Robin 08_43_00.247 log.txt,37,37,736392
12,0,232.5024,0,460,1105,2857,4205,1001,14.5,200,0,1,233.5808,0,2,03-Mar-2016 08:46:52,03_03_2016 level21_continuous_Robin 08_43_00.247 log.txt,37,37,736392
13,1,243.9808,0,460,1105,2857,4205,1001,14.5,200,0,0,244.9456,1,2,03-Mar-2016 08:47:04,03_03_2016 level21_continuous_Robin 08_43_00.247 log.txt,37,37,736392
14,0,251.9012,0,460,1105,2857,4205,651,-6.5,200,0,0,252.8842,1,2,03-Mar-2016 08:47:12,03_03_2016 level21_continuous_Robin 08_43_00.247 log.txt,37,37,736392
15,0,258.1722,0,460,1105,2857,4205,501,-9.5,200,0,0,259.1017,1,2,03-Mar-2016 08:47:18,03_03_2016 level21_continuous_Robin 08_43_00.247 log.txt,37,37,736392
16,0,264.7621,0,730,2058,2857,4205,951,14.5,200,1,1,265.7957,1,2,03-Mar-2016 08:47:25,03_03_2016 level21_continuous_Robin 08_43_00.247 log.txt,37,37,736392
17,0,282.8578,0,460,1105,2857,4205,601,-0.5,200,0,0,283.6487,1,2,03-Mar-2016 08:47:43,03_03_2016 level21_continuous_Robin 08_43_00.247 log.txt,37,37,736392
18,0,292.8321,0,730,2058,2857,4205,751,14.5,200,1,1,293.4765,1,2,03-Mar-2016 08:47:53,03_03_2016 level21_continuous_Robin 08_43_00.247 log.txt,37,37,736392
19,0,311.5792,0,730,2058,2857,4205,1001,-0.5,200,1,1,312.3084,1,2,03-Mar-2016 08:48:11,03_03_2016 level21_continuous_Robin 08_43_00.247 log.txt,37,37,736392
20,0,321.2895,0,460,1105,2857,4205,501,14.5,200,0,0,322.3197,1,2,03-Mar-2016 08:48:21,03_03_2016 level21_continuous_Robin 08_43_00.247 log.txt,37,37,736392
21,0,327.1668,0,460,1105,2857,4205,951,-9.5,200,0,0,327.7808,1,2,03-Mar-2016 08:48:27,03_03_2016 level21_continuous_Robin 08_43_00.247 log.txt,37,37,736392
22,0,332.2454,0,730,2058,2857,4205,801,-9.5,200,1,0,333.0105,0,2,03-Mar-2016 08:48:32,03_03_2016 level21_continuous_Robin 08_43_00.247 log.txt,37,37,736392
23,1,339.0476,0,730,2058,2857,4205,801,-9.5,200,1,1,340.327,1,2,03-Mar-2016 08:48:39,03_03_2016 level21_continuous_Robin 08_43_00.247 log.txt,37,37,736392
24,0,346.5014,0,730,2058,2857,4205,551,-6.5,200,1,0,348.0044,0,2,03-Mar-2016 08:48:46,03_03_2016 level21_continuous_Robin 08_43_00.247 log.txt,37,37,736392
25,1,355.2574,0,730,2058,2857,4205,551,-6.5,200,1,1,356.498,1,2,03-Mar-2016 08:48:55,03_03_2016 level21_continuous_Robin 08_43_00.247 log.txt,37,37,736392
26,0,363.3153,0,460,1105,2857,4205,651,-6.5,200,0,0,363.9566,1,2,03-Mar-2016 08:49:03,03_03_2016 level21_continuous_Robin 08_43_00.247 log.txt,37,37,736392
27,0,368.6523,0,730,2058,2857,4205,601,14.5,200,1,1,369.7115,1,2,03-Mar-2016 08:49:08,03_03_2016 level21_continuous_Robin 08_43_00.247 log.txt,37,37,736392
28,0,378.0453,0,730,2058,2857,4205,851,-6.5,200,1,0,378.7095,0,2,03-Mar-2016 08:49:18,03_03_2016 level21_continuous_Robin 08_43_00.247 log.txt,37,37,736392
29,1,385.5162,0,730,2058,2857,4205,851,-6.5,200,1,1,386.5531,1,2,03-Mar-2016 08:49:25,03_03_2016 level21_continuous_Robin 08_43_00.247 log.txt,37,37,736392
30,0,393.815,0,460,1105,2857,4205,751,-0.5,200,0,0,394.4287,1,2,03-Mar-2016 08:49:34,03_03_2016 level21_continuous_Robin 08_43_00.247 log.txt,37,37,736392
31,0,399.5619,0,460,1105,2857,4205,901,-6.5,200,0,0,400.2089,1,2,03-Mar-2016 08:49:39,03_03_2016 level21_continuous_Robin 08_43_00.247 log.txt,37,37,736392
32,0,404.8683,0,730,2058,2857,4205,1001,-9.5,200,1,1,405.6925,1,2,03-Mar-2016 08:49:45,03_03_2016 level21_continuous_Robin 08_43_00.247 log.txt,37,37,736392
33,0,412.4831,1,460,1105,2857,4205,701,14.5,200,0,0,413.6888,1,2,03-Mar-2016 08:49:52,03_03_2016 level21_continuous_Robin 08_43_00.247 log.txt,37,37,736392
34,0,418.3799,0,730,2058,2857,4205,801,-0.5,200,1,1,419.1218,1,2,03-Mar-2016 08:49:58,03_03_2016 level21_continuous_Robin 08_43_00.247 log.txt,37,37,736392
35,0,425.0451,0,460,1105,2857,4205,901,-9.5,200,0,0,425.8627,1,2,03-Mar-2016 08:50:05,03_03_2016 level21_continuous_Robin 08_43_00.247 log.txt,37,37,736392
36,0,429.5786,0,730,2058,2857,4205,601,14.5,200,1,1,430.743,1,2,03-Mar-2016 08:50:09,03_03_2016 level21_continuous_Robin 08_43_00.247 log.txt,37,37,736392
37,0,435.408,0,730,2058,2857,4205,651,-0.5,200,1,1,436.8317,1,2,03-Mar-2016 08:50:15,03_03_2016 level21_continuous_Robin 08_43_00.247 log.txt,37,37,736392
38,0,442.4287,0,730,2058,2857,4205,751,-9.5,200,1,0,443.3659,0,2,03-Mar-2016 08:50:22,03_03_2016 level21_continuous_Robin 08_43_00.247 log.txt,37,37,736392
39,1,448.1791,0,730,2058,2857,4205,751,-9.5,200,1,0,448.7592,0,2,03-Mar-2016 08:50:28,03_03_2016 level21_continuous_Robin 08_43_00.247 log.txt,37,37,736392
