Trial,CorrectionTrial,StartTime,CenterReward,F1,F2,F3,F4,HoldTime,Atten,Pitch,Side,Response,RespTime,Correct,Mask,UniversalStartTime,originalFile,LeftTemperature,RightTemperature
38,1,256.591,0,437,2761,2975,4263,751,3.5,200,1,1,257.8457,1,1,21-May-2014 14:19:16,21_05_2014 level20_discreteMagnum 14_15 log.txt,37,37
39,0,262.15,0,936,1551,2975,4263,626,-1.5,200,0,0,263.179,1,1,21-May-2014 14:19:22,21_05_2014 level20_discreteMagnum 14_15 log.txt,37,37
40,0,268.9077,1,936,1551,2975,4263,701,-1.5,200,0,0,269.8275,1,0,21-May-2014 14:19:28,21_05_2014 level20_discreteMagnum 14_15 log.txt,37,37
41,0,275.3892,1,437,2761,2975,4263,701,3.5,200,1,1,278.4495,1,0,21-May-2014 14:19:35,21_05_2014 level20_discreteMagnum 14_15 log.txt,37,37
42,0,281.9477,0,437,2761,2975,4263,651,3.5,200,1,1,282.9401,1,0,21-May-2014 14:19:41,21_05_2014 level20_discreteMagnum 14_15 log.txt,37,37
43,0,286.8934,0,437,2761,2975,4263,526,3.5,200,1,0,287.9533,0,1,21-May-2014 14:19:46,21_05_2014 level20_discreteMagnum 14_15 log.txt,37,37
44,1,292.7256,1,437,2761,2975,4263,526,3.5,200,1,1,295.0286,1,1,21-May-2014 14:19:52,21_05_2014 level20_discreteMagnum 14_15 log.txt,37,37
45,0,302.0134,1,437,2761,2975,4263,626,3.5,200,1,1,304.2222,1,1,21-May-2014 14:20:02,21_05_2014 level20_discreteMagnum 14_15 log.txt,37,37
46,0,307.9748,1,936,1551,2975,4263,601,-1.5,200,0,0,311.2165,1,0,21-May-2014 14:20:07,21_05_2014 level20_discreteMagnum 14_15 log.txt,37,37
47,0,317.0346,1,936,1551,2975,4263,676,-1.5,200,0,1,319.1763,0,1,21-May-2014 14:20:17,21_05_2014 level20_discreteMagnum 14_15 log.txt,37,37
48,1,324.5806,0,936,1551,2975,4263,676,-1.5,200,0,0,326.182,1,1,21-May-2014 14:20:24,21_05_2014 level20_discreteMagnum 14_15 log.txt,37,37
49,0,332.054,0,936,1551,2975,4263,501,-1.5,200,0,0,333.584,1,0,21-May-2014 14:20:32,21_05_2014 level20_discreteMagnum 14_15 log.txt,37,37
50,0,339.7464,1,437,2761,2975,4263,751,3.5,200,1,1,341.3941,1,0,21-May-2014 14:20:39,21_05_2014 level20_discreteMagnum 14_15 log.txt,37,37
51,0,345.2114,0,437,2761,2975,4263,551,3.5,200,1,1,346.1084,1,0,21-May-2014 14:20:45,21_05_2014 level20_discreteMagnum 14_15 log.txt,37,37
52,0,350.1213,0,437,2761,2975,4263,576,3.5,200,1,0,351.4496,0,1,21-May-2014 14:20:50,21_05_2014 level20_discreteMagnum 14_15 log.txt,37,37
53,1,355.685,0,437,2761,2975,4263,576,3.5,200,1,1,356.6141,1,1,21-May-2014 14:20:55,21_05_2014 level20_discreteMagnum 14_15 log.txt,37,37
54,0,362.6813,0,936,1551,2975,4263,526,-1.5,200,0,0,363.8656,1,1,21-May-2014 14:21:02,21_05_2014 level20_discreteMagnum 14_15 log.txt,37,37
